GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "55000","Wisconsin",3,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",1208776,1231666,1430689,1873190,1582056,1390653,1436487,1533457,1620192,1958726,1874377,1798070,1872034,2055794,2285204,2411422,2423916,2574381,2734956,2898391,3100081,3177010,3191792,3245201,3531922
 "55000","Wisconsin",3,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",2412273,1908098,1621760,1566220,1530245,1487968,1420233,1471314,1547346,1362516,1398290,1717309,1975134,2028683,2197651,2164602,2015811,2279116,2345280,2411254,2442813,2682312,3045051,2919518,2765496
 "55000","Wisconsin",3,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",2417478,2778639,2929526,3037373,3148960,3292146,3448596,3794034,4121912,4211884,4307359,4449691,4608905,4691496,4906492,5261627,5495052,5748592,6008973,6211137,6466800,6875653,7452528,7936392,7928574
 "55000","Wisconsin",3,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",114270,200241,280250,275756,241115,214979,276975,318826,260215,227942,251956,260055,273807,309978,339078,357642,394918,471807,631053,840874,931963,945104,942916,948782,1038831
 "55000","Wisconsin",3,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",1673194,1738901,1794698,1917190,2237785,2308968,2359574,2438144,2548060,2636462,2941853,3015747,2715645,2838901,2788179,2799736,2871535,2916342,2942940,2889111,3049231,3120983,2696953,2833823,2800914
 "55000","Wisconsin",3,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",3665590,3907093,4254441,4542885,4505673,4717915,4967536,5220341,5532744,5829311,5679301,5650447,5678305,5072355,5123589,5265576,5411243,5545961,5869256,5995610,6162655,6627005,8029988,8200020,8015613
 "55000","Wisconsin",3,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",65361619,71200811,75979699,78111391,85945783,90520568,95230073,100997332,106381990,108301169,113306523,114095373,114760600,128662309,132354761,136073162,139545428,147740949,151027764,155131227,166965117,183897154,165913076,162170441,166398909
 "55000","Wisconsin",3,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",71190209,63283654,54499874,70180144,76342386,77533196,84902969,89656077,67932629,75918427,84171971,81213247,87593810,95859605,101033513,99404152,98577757,116533880,113910673,135604410,149571346,173279811,159160086,164170488,170158416
 "55000","Wisconsin",3,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",-5828590,7917157,21479825,7931247,9603397,12987372,10327104,11341255,38449361,32382742,29134552,32882126,27166790,32802704,31321248,36669010,40967671,31207069,37117091,19526817,17393771,10617343,6752990,-2000047,-3759507
 "55000","Wisconsin",3,SAINC70,32,"...","Funded ratio 5/","Ratio",108.9,88.9,71.7,89.8,88.8,85.7,89.2,88.8,63.9,70.1,74.3,71.2,76.3,74.5,76.3,73.1,70.6,78.9,75.4,87.4,89.6,94.2,95.9,101.2,102.3
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
