GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "91000","New England",1,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",5506611,5889557,6261726,6853896,7377381,7972926,8720608,9174814,9977657,10815575,11561791,12075470,12628857,13187048,13647430,14265943,15237377,16232151,16802308,17351220,18128761,18941488,19885940,20647585,21657354
 "91000","New England",1,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",6451503,6565679,7099354,8488004,8763255,8847779,8532361,8084192,7374322,8099534,7847305,7130060,7252773,7969813,7785235,8023986,8495596,8128442,6744272,6832371,6345597,5540562,1684042,3825056,3437544
 "91000","New England",1,SAINC70,22,"...","Cash flow ","Thousands of dollars",2269085,1380553,946710,1175979,726984,1182846,873911,723447,12384,-1231791,-1643726,-1808540,-1916855,-1295789,-1080216,-1313909,-1211498,-574488,-1012092,-1877486,-1179246,-650262,-631454,-1299535,-1536926
 "91000","New England",1,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",4805626,4952010,4957851,5438488,5250022,6237831,6639383,6773430,7281739,7646274,7953096,8177145,8589850,9389307,9901839,10586386,11389647,12608257,13300776,13351729,14735378,15907249,16801584,16889167,17572298
 "91000","New England",1,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",3388430,2812658,2709516,3014057,3331879,3468808,3594854,3744658,3136365,2237847,2310145,2471342,2587626,3053230,3227459,2976714,3325854,3854329,3428443,3098273,3263269,3601559,3700555,3728543,3999295
 "91000","New England",1,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",5506611,5889557,6261726,6853896,7377381,7972926,8720608,9174814,9977657,10815575,11561791,12075470,12628857,13187048,13647430,14265943,15237377,16232151,16802308,17351220,18128761,18941488,19885940,20647585,21657354
 "91000","New England",1,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",418360,494558,458931,422670,477536,550867,639718,619827,428063,300337,345176,381557,465474,551278,562084,611066,689622,804923,939003,976268,1049132,1217582,1247653,1269660,1451165
 "91000","New England",1,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",3906150,4076160,4096630,4147663,4724857,4927117,5173883,5456186,5580813,5596994,6241022,6067770,5950546,7199348,7422153,7937685,7969092,7736708,7385882,7437863,7678808,7498896,5919946,6039772,5908299
 "91000","New England",1,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",8468325,9083427,9741542,10475820,10782604,11356143,11908447,12560572,13245933,13810480,13528815,13718178,14078518,12931203,13368323,13940318,14646012,15185520,15666881,16177650,16860709,17349753,19705532,20347443,21206343
 "91000","New England",1,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",151301939,162431774,174906001,186766057,206808333,217105832,229099019,241759984,252396106,258557246,275949123,283435938,292699135,335829944,350115194,368118012,382162515,394526720,407518631,424619363,437544872,451863042,412056644,429587557,443534608
 "91000","New England",1,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",91834125,86900408,73344007,87784989,96748306,105640738,123476835,130606609,98030997,108457839,118555674,114605279,126216505,139971987,142806383,139495302,147815733,167490254,158773950,180191002,197111575,223068628,203294196,219710622,234527196
 "91000","New England",1,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",59467814,75531366,101561994,98981068,110060027,111465094,105622184,111153375,154365109,150099407,157393449,168830659,166482630,195857957,207308811,228622710,234346782,227036466,248744681,244428361,240433297,228794414,208762448,209876935,209007412
 "91000","New England",1,SAINC70,32,"...","Funded ratio 5/","Ratio",60.7,53.5,41.9,47.0,46.8,48.7,53.9,54.0,38.8,41.9,43.0,40.4,43.1,41.7,40.8,37.9,38.7,42.5,39.0,42.4,45.0,49.4,49.3,51.1,52.9
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
