GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "47000","Tennessee",5,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",680289,680187,722538,858357,908947,1051282,1163590,1267975,1308641,1326558,1419105,1509375,1522162,1562459,1633088,1705060,1737627,1903121,1942796,1899383,1916023,1956802,2003557,2003602,2073685
 "47000","Tennessee",5,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",1628456,1320309,1324861,1539614,1596234,1507469,1507359,1562951,1216868,986138,1156870,1209955,1243663,1293992,1240849,1035319,1059163,1404984,1434207,1307509,1320606,1421441,1459220,1405887,1454699
 "47000","Tennessee",5,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",1091677,1173504,1257255,1351430,1457774,1555158,1668074,1788547,1947056,2079215,2212963,2349303,2509232,2696647,2871827,3029330,3169727,3329680,3481138,3610475,3771027,4045199,4284169,4369932,4428471
 "47000","Tennessee",5,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",49258,58435,64045,60645,62917,64937,80570,88930,63545,53507,63129,67096,70353,75363,83870,103775,127741,148703,161204,160009,167605,208936,191867,184774,205859
 "47000","Tennessee",5,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",1123158,1141437,1193849,1275578,1459086,1536512,1606655,1642951,1675732,1736245,1896428,1883678,1851133,2177401,2189969,2143625,2105769,2116798,2092981,2060321,2044587,2172070,1804318,1734797,1694960
 "47000","Tennessee",5,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",2149146,2314708,2443029,2573627,2621697,2769843,2925996,3087768,3223934,3323067,3331940,3541574,3669723,3321192,3393951,3537311,3623529,3704033,3808411,3924582,4032278,4091304,4732955,4871964,5044420
 "47000","Tennessee",5,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",38482614,40631002,42809125,45199655,50239612,53094004,56070181,58600438,60435273,63321120,70903988,73560415,74804692,85015938,88690164,90922434,92998608,95686771,98663012,101375095,102967362,108326133,98494636,101958071,104977259
 "47000","Tennessee",5,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",32084209,30434194,26722777,32504968,34400049,35605683,39106955,41278424,32627596,37331401,40207893,39776390,44558416,49900611,52769926,52282560,54103908,60787156,58013981,66898699,73593232,82550584,74060903,75912228,83196436
 "47000","Tennessee",5,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",6398405,10196808,16086348,12694687,15839563,17488321,16963226,17322014,27807677,25989719,30696095,33784025,30246276,35115327,35920238,38639874,38894700,34899615,40649031,34476396,29374130,25775549,24433733,26045843,21780823
 "47000","Tennessee",5,SAINC70,32,"...","Funded ratio 5/","Ratio",83.4,74.9,62.4,71.9,68.5,67.1,69.7,70.4,54.0,59.0,56.7,54.1,59.6,58.7,59.5,57.5,58.2,63.5,58.8,66.0,71.5,76.2,75.2,74.5,79.3
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
