GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "96000","Southwest",6,SAINC70,22,"...","Cash flow ","Thousands of dollars",5688320,3691472,3126450,4210933,3417525,3003692,3629537,3928704,2422105,777213,-46668,-1040198,-2122449,-1809822,-1836785,-3069418,-3501710,-1612961,-1852528,-3792380,-3394976,-2867342,-2080966,-4359,406050
 "96000","Southwest",6,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",6423061,6849138,7234031,8345476,8438112,9133197,9930306,10905584,11714897,12433235,13014777,13362844,13495232,14092011,15281713,16595623,17952822,19573415,19769944,20009809,21551845,23968289,26539828,30683510,31327420
 "96000","Southwest",6,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",8290348,6877588,6989901,7764164,7896356,7585695,8274900,8936634,7410913,5792608,5877134,5928783,5860843,6737201,7110191,6194150,6041784,7449704,7719119,7111663,7368379,7889031,8086190,8494749,9187361
 "96000","Southwest",6,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",8757340,9690285,10711485,11498132,12468053,13238471,13956080,15224303,16148513,16947796,18311742,19651384,20791990,21857097,23338207,24858715,26409435,27497317,28157913,29660168,30931679,33108095,34968595,37198539,37860223
 "96000","Southwest",6,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",267749,344969,385997,400575,448890,476729,619589,689211,555192,500834,626837,680441,686534,781937,890482,1000476,1086881,1138763,1183678,1253684,1383521,1616567,1738389,1984079,2248508
 "96000","Southwest",6,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",7829682,8723370,9462111,10114103,10864580,10626789,10752814,11176799,11906155,12678029,14365284,14425291,14501257,17599688,18021024,18934274,19556590,19361696,19021379,18105790,17652839,18291789,14779094,14926180,15581465
 "96000","Southwest",6,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",14126454,15258565,16812913,18210889,18663905,19569268,20612900,21921528,23319049,24704966,24820652,25801555,26701501,24551018,25437241,27060058,27983922,28431028,29480036,30743090,32061502,33404143,38158367,38886914,40482204
 "96000","Southwest",6,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",253175577,279119824,302342736,321616320,355089268,374151285,398133394,423516165,448634266,470834266,515775447,534239019,551330526,635411101,676081898,699338005,710882372,737492074,770156865,803199183,837652941,870266028,783169724,814974524,845974910
 "96000","Southwest",6,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",210027303,191829180,169151415,205595671,220326120,234508192,262322539,275413927,213601033,250286089,269632972,258930897,289597319,324120115,337039161,334863636,349574329,392664316,371982637,432067480,476076554,528419079,479546717,524707673,574508468
 "96000","Southwest",6,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",43148274,87290644,133191321,116020649,134763148,139643093,135810855,148102238,235033233,220548177,246142475,275308122,261733207,311290986,339042737,364474369,361308043,344827758,398174228,371131703,361576387,341846949,303623007,290266851,271466442
 "96000","Southwest",6,SAINC70,32,"...","Funded ratio 5/","Ratio",83.0,68.7,55.9,63.9,62.0,62.7,65.9,65.0,47.6,53.2,52.3,48.5,52.5,51.0,49.9,47.9,49.2,53.2,48.3,53.8,56.8,60.7,61.2,64.4,67.9
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
