GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "98000","Far West",8,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars) ","Thousands of dollars",716888052,780820956,868257072,881885289,883409118,911786924,966714660,1020881918,1091335189,1154482352,1170719533,1112940098,1129360301,1175928493,1247695748,1290944122,1369763551,1467381990,1538516730,1636107013,1736835957,1840210931,1892295839,2104326410,2210198141,2319279857,2464421270
 "98000","Far West",8,SAINC7N,81,"111-112"," Farm wages and salaries ","Thousands of dollars",5478332,6145465,6278051,6248358,5851829,5868910,6274351,6969058,6719185,6472406,7020743,7522918,7366513,6422959,7587627,8275219,7849409,7696738,7856452,9185811,7930466,9345024,10485289,9004515,11167109,14698214,12490115
 "98000","Far West",8,SAINC7N,82,"..."," Nonfarm wages and salaries ","Thousands of dollars",711409720,774675491,861979021,875636931,877557289,905918014,960440309,1013912860,1084616004,1148009946,1163698790,1105417180,1121993788,1169505534,1240108121,1282668903,1361914142,1459685252,1530660278,1626921202,1728905491,1830865907,1881810550,2095321895,2199031032,2304581643,2451931155
 "98000","Far West",8,SAINC7N,90,"113-814","  Private nonfarm wages and salaries ","Thousands of dollars",586320946,643212484,720097144,723116104,715170820,736693904,785394525,831970175,892712932,943125895,947771076,886644776,902971497,949826880,1019005734,1059197024,1129802151,1216065319,1275345035,1361377766,1454018351,1544583533,1585402901,1787264224,1874458420,1954505789,2074210252
 "98000","Far West",8,SAINC7N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",3715491,3967958,4111202,(D),4371569,4556939,4684803,4990789,5268367,5661150,5918829,5502563,5959807,6278977,6861275,7404258,7782166,8467678,9178397,9510811,10054069,10555193,(D),(D),12252666,12519583,(D)
 "98000","Far West",8,SAINC7N,101,"113","    Forestry and logging ","Thousands of dollars",729419,776086,754552,720584,(D),(D),747299,(D),(D),(D),(D),(D),603370,638661,(D),(D),(D),788499,(D),699552,(D),(D),(D),799124,(D),(D),817266
 "98000","Far West",8,SAINC7N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",245020,285231,262904,203168,216955,(D),(D),(D),251681,253960,276825,(D),(D),(D),(D),(D),(D),239549,(D),(D),255147,(D),(D),(D),(D),(D),(D)
 "98000","Far West",8,SAINC7N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",2741052,2906641,3093746,(D),(D),3597126,(D),4012812,(D),(D),(D),4689647,(D),(D),5872428,6399190,6771106,7439630,8160416,(D),(D),9594537,(D),10554001,11145074,11462852,11996965
 "98000","Far West",8,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",3325736,3086942,3238732,(D),3311297,3259401,3707191,3974886,4703227,5388626,6087767,5661546,6256158,6753888,7433672,7580882,7907207,7604909,6488261,5837574,6116864,6319752,5740203,5599831,5901656,6250291,6633874
 "98000","Far West",8,SAINC7N,201,"211","    Oil and gas extraction ","Thousands of dollars",992080,916985,972460,1144002,1158018,1158174,(D),(D),1724800,2024862,(D),(D),2677934,2738740,3091548,3160146,3352557,3347572,(D),(D),(D),1948601,1635852,(D),(D),(D),(D)
