GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "16000","Idaho",7,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars) ","Thousands of dollars",14010223,15090399,16650453,16997504,17443573,17984623,19243328,20654057,22715399,24022775,23953469,22800391,22945036,23460884,24151284,25253684,26662050,27890271,29439483,31580001,33813891,35767664,38462204,43164256,47758105,50756964,54727915
 "16000","Idaho",7,SAINC7N,81,"111-112"," Farm wages and salaries ","Thousands of dollars",309401,303494,347086,353570,405510,363846,399971,468912,461074,547481,502990,568748,499479,501484,570874,636797,652330,517835,593493,676236,674004,488762,721725,796760,767074,851490,1043517
 "16000","Idaho",7,SAINC7N,82,"..."," Nonfarm wages and salaries ","Thousands of dollars",13700822,14786905,16303367,16643934,17038063,17620777,18843357,20185145,22254325,23475294,23450479,22231643,22445557,22959400,23580410,24616887,26009720,27372436,28845990,30903765,33139887,35278902,37740479,42367496,46991031,49905474,53684398
 "16000","Idaho",7,SAINC7N,90,"113-814","  Private nonfarm wages and salaries ","Thousands of dollars",10898002,11807703,13133877,13291019,13493780,13934415,14942451,16171616,18069691,19141946,18903663,17603528,17817380,18376904,18904694,19924819,21206985,22354511,23664728,25478053,27451887,29333922,31543547,35930746,40136110,42534236,46039101
 "16000","Idaho",7,SAINC7N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",185783,185584,181107,173581,180089,184914,197918,206105,211247,213407,213174,194955,210318,217826,218361,237368,255839,276606,285367,295724,310694,317417,340148,361753,374162,394785,420886
 "16000","Idaho",7,SAINC7N,101,"113","    Forestry and logging ","Thousands of dollars",79936,81352,75878,71525,72806,67073,78032,77276,76169,78210,65841,47187,54609,59232,55839,64586,66731,71052,69663,69554,73060,70117,69902,76621,77594,79115,77515
 "16000","Idaho",7,SAINC7N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",(T),(T),(T),606,787,976,1084,1599,1958,1769,1700,1505,1455,1446,1442,1734,2195,2432,1961,2281,2439,2450,2866,3411,4039,3700,4020
 "16000","Idaho",7,SAINC7N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",105129,103190,104021,101450,106496,116865,118802,127230,133120,133428,145633,146263,154254,157148,161080,171048,186913,203122,213743,223889,235195,244850,267380,281721,292529,311970,339351
 "16000","Idaho",7,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",105076,95681,94597,77444,71465,79091,87455,100798,122417,150133,166390,125308,154111,176974,190811,193577,184885,165752,172507,158655,159063,171673,188041,227658,255575,277469,(D)
 "16000","Idaho",7,SAINC7N,201,"211","    Oil and gas extraction ","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),1215,2035,(D),3694,4013,3994,4599,3832,4707,4978,4116,5264,2823,885,652,841,1469,1950,(D)
 "16000","Idaho",7,SAINC7N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",102685,93301,91358,74651,68469,75655,82716,95488,114516,135753,142094,112692,132203,148242,155820,158740,146435,130011,143839,137815,132655,150735,166536,200219,220375,239092,250817
 "16000","Idaho",7,SAINC7N,203,"213","    Support activities for mining ","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),6686,12345,(D),8922,17895,24738,30392,31005,33743,30763,24552,15576,23585,20053,20853,26598,33731,36427,37867
 "16000","Idaho",7,SAINC7N,300,"22","   Utilities ","Thousands of dollars",75982,76303,80534,87400,133755,104050,103697,107470,116572,122888,135896,136713,200542,209653,217030,221468,235960,250099,250956,262488,273485,273127,290276,293607,327233,308425,311130
 "16000","Idaho",7,SAINC7N,400,"23","   Construction ","Thousands of dollars",926882,1019376,1107030,1229862,1189631,1194651,1312289,1523991,1836136,2047132,1777278,1348833,1253057,1192679,1214345,1298340,1389327,1514472,1718007,1916961,2166641,2454622,2709970,3153597,3725732,4101559,4624892
 "16000","Idaho",7,SAINC7N,401,"236","    Construction of buildings ","Thousands of dollars",202424,215608,239544,289577,281064,286361,296427,359142,453571,475792,414428,304799,273362,267699,266999,296019,327319,364023,410409,472797,549702,615301,671435,793135,958534,1045277,1156735
 "16000","Idaho",7,SAINC7N,402,"237","    Heavy and civil engineering construction ","Thousands of dollars",226794,245801,265520,289984,296657,256131,269274,316689,354385,479865,368576,317568,315962,282201,288619,261353,252082,232555,247599,270940,294988,369142,425277,483468,532311,589745,659585
 "16000","Idaho",7,SAINC7N,403,"238","    Specialty trade contractors ","Thousands of dollars",497664,557967,601966,650301,611910,652159,746588,848160,1028180,1091475,994274,726466,663733,642779,658727,740968,809926,917894,1059999,1173224,1321951,1470179,1613258,1876994,2234887,2466537,2808572
 "16000","Idaho",7,SAINC7N,500,"31-33","   Manufacturing ","Thousands of dollars",2299710,2579952,3099890,2619326,2529148,2525373,2646702,2762878,3060185,3148721,3027648,2648603,2709802,2822968,2943764,3244786,3599358,3525782,3637152,4187928,4462321,4408583,4575123,4842756,5270829,5483702,6043992
 "16000","Idaho",7,SAINC7N,510,"321,327-339","    Durable goods manufacturing ","Thousands of dollars",1556599,1819783,2327705,1820882,1756436,1744763,1860733,1988782,2224164,2254566,2078878,1696304,1755792,1821088,1892849,2117299,2409132,2271199,2334856,2770265,2990669,2865999,2944000,3123315,3392500,3452066,3922614
 "16000","Idaho",7,SAINC7N,511,"321","     Wood product manufacturing ","Thousands of dollars",283565,290133,285492,250811,243433,240774,255887,278412,299197,287088,241770,175249,176281,193804,208639,226207,238058,247929,270648,290803,314789,330794,342763,386996,424251,412643,419052
 "16000","Idaho",7,SAINC7N,512,"327","     Nonmetallic mineral product manufacturing ","Thousands of dollars",42624,46164,46803,48118,50401,55693,60208,66872,78047,82211,70680,56457,51276,46628,47060,50567,55044,59577,64257,69987,84515,95676,98348,116156,128893,139093,160134
 "16000","Idaho",7,SAINC7N,513,"331","     Primary metal manufacturing ","Thousands of dollars",9898,(T),12141,10577,10396,14328,16358,18808,22196,24379,26806,25508,27682,32191,30810,31289,31375,33068,32227,29774,27139,29411,31059,30439,34109,38906,41306
 "16000","Idaho",7,SAINC7N,514,"332","     Fabricated metal product manufacturing ","Thousands of dollars",112583,117580,124604,115662,112093,117391,121946,132577,158531,172821,178855,172384,177543,183148,190140,214936,225154,239131,257337,264786,274437,288370,284981,329847,380996,375386,405778
 "16000","Idaho",7,SAINC7N,515,"333","     Machinery manufacturing ","Thousands of dollars",96453,102238,116837,109223,101793,95104,98745,102958,113886,121522,132126,117567,109018,115735,122797,132536,138001,141929,148791,164452,175596,189566,201418,226336,273088,300901,289761
 "16000","Idaho",7,SAINC7N,516,"334","     Computer and electronic product manufacturing ","Thousands of dollars",838298,1062404,1534694,1090471,1046879,1021188,1089154,1138468,1264219,1270961,1153790,915398,983386,1002334,1019519,1172919,1425580,1227996,1218094,1586129,1718736,1524640,1539826,1524843,1589995,1519425,1888978
 "16000","Idaho",7,SAINC7N,517,"335","     Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",14373,16636,21511,18965,11759,12637,15691,18933,21340,23236,27212,27817,29785,33639,38107,42845,43383,50216,57770,66040,68485,70747,78188,89238,112558,136077,156286
 "16000","Idaho",7,SAINC7N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",47791,55210,61595,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),156454,(D),151375,(D)
 "16000","Idaho",7,SAINC7N,519,"3364-3466,3369","     Other transportation equipment manufacturing ","Thousands of dollars",12293,15794,17008,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),55251,(D),84442,(D)
 "16000","Idaho",7,SAINC7N,521,"337","     Furniture and related product manufacturing ","Thousands of dollars",50563,54014,58808,60715,61543,60593,63585,70805,77709,72758,64040,49153,43999,43854,44244,48203,52649,55305,61039,61014,68897,72509,77931,89662,98978,95562,100769
 "16000","Idaho",7,SAINC7N,522,"339","     Miscellaneous manufacturing ","Thousands of dollars",48158,49664,48212,49025,49978,55016,59732,63747,76749,66193,61124,58977,61966,66738,69332,70032,70805,76385,75984,80376,87453,92651,103902,118093,129906,198256,211141
 "16000","Idaho",7,SAINC7N,530,"311-316,322-326","    Nondurable goods manufacturing ","Thousands of dollars",743111,760169,772185,798444,772712,780610,785969,774096,836021,894155,948770,952299,954010,1001880,1050915,1127487,1190226,1254583,1302296,1417663,1471652,1542584,1631123,1719441,1878329,2031636,2121378
 "16000","Idaho",7,SAINC7N,531,"311","     Food manufacturing ","Thousands of dollars",460845,461071,458304,481151,484641,491287,484710,466234,502286,537780,582049,593532,600170,623298,653322,689635,735666,768600,801385,892107,931593,985624,1040200,1090477,1181075,1312029,1376953
 "16000","Idaho",7,SAINC7N,532,"312","     Beverage and tobacco product manufacturing ","Thousands of dollars",11150,12461,14079,14377,14692,14362,13568,13856,13694,15228,17420,21724,19011,19475,20381,20604,22475,26412,30346,32418,35627,37918,43428,52411,61076,67544,71051
 "16000","Idaho",7,SAINC7N,533,"313","     Textile mills ","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),1420,(D),(D),2112,(D),2390,(D),(D),(D),1024,1078,1296,1146,2445,2005,(D),3620,3935,4535,4871
 "16000","Idaho",7,SAINC7N,534,"314","     Textile product mills ","Thousands of dollars",(T),(T),(T),4909,5755,5166,4882,5043,5277,5683,5598,5053,5296,5375,5737,5660,7916,8073,8848,9585,9776,10581,11238,13894,14847,15572,17287
 "16000","Idaho",7,SAINC7N,535,"315","     Apparel manufacturing ","Thousands of dollars",(T),(T),(T),2558,2599,2459,3515,3535,5084,6061,8054,7887,8354,9810,13152,15075,16733,19074,13253,9874,8951,9776,10982,12646,13840,16302,18146
 "16000","Idaho",7,SAINC7N,536,"316","     Leather and allied product manufacturing ","Thousands of dollars",(T),(T),(T),2412,2333,2371,2404,2280,2224,3188,3597,3414,3532,2400,2456,2640,2912,3102,2798,2573,2534,3090,3802,4195,4308,2575,2856
 "16000","Idaho",7,SAINC7N,537,"322","     Paper manufacturing ","Thousands of dollars",83799,92214,99053,84959,83533,80552,85201,81746,84562,94937,89032,92159,94640,101981,92868,128647,129412,143533,145285,141813,142461,145769,161982,154849,161269,167641,176916
 "16000","Idaho",7,SAINC7N,538,"323","     Printing and related support activities ","Thousands of dollars",51325,51669,55754,53233,51164,54554,52689,54981,56015,56980,55744,43781,40283,39151,38339,38720,39623,39155,41779,42205,45908,49293,46330,48126,55802,57032,57059
 "16000","Idaho",7,SAINC7N,539,"324","     Petroleum and coal products manufacturing ","Thousands of dollars",1976,1498,2869,(D),(D),(D),(D),599,(D),(D),688,(D),1080,(D),(D),(D),3545,6422,4326,3520,3372,4005,(D),1848,2088,3002,4224
 "16000","Idaho",7,SAINC7N,541,"325","     Chemical manufacturing ","Thousands of dollars",92572,94750,91831,116117,88249,87652,92453,95313,109134,117396,129115,130821,127819,141347,154909,157039,162316,165472,173293,196279,202805,194776,204719,222167,253846,254291,259903
