GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "25000","Massachusetts",1,SAINC11,21,"62","  Health care and social assistance ","Percentage points",0.35,0.65,0.36,0.57,0.52,0.54,0.53,0.72,0.70,0.74,0.38,0.68,0.33,0.54,0.32,0.39,0.49,0.38,0.29,0.20,0.47,0.29,0.62,0.42,0.55,0.56
 "25000","Massachusetts",1,SAINC11,22,"71","  Arts, entertainment, and recreation ","Percentage points",0.07,0.08,0.10,0.07,-0.15,0.16,0.07,-0.06,0.06,0.00,0.06,0.14,0.01,0.01,0.13,0.27,0.05,0.08,-0.05,0.06,0.02,-0.38,0.20,0.08,0.13,0.07
 "25000","Massachusetts",1,SAINC11,23,"72","  Accommodation and food services ","Percentage points",0.17,0.21,-0.08,0.05,0.08,0.15,0.03,0.07,0.05,0.05,-0.07,0.13,0.14,0.14,0.08,0.13,0.20,0.17,0.14,0.15,0.22,-0.74,0.57,0.28,0.26,0.10
 "25000","Massachusetts",1,SAINC11,24,"81","  Other services (except government and government enterprises) ","Percentage points",0.28,0.31,-0.13,0.29,-0.01,0.09,0.14,0.13,-0.01,-0.10,0.01,0.15,0.06,0.07,0.01,0.15,0.11,0.07,0.07,0.14,0.10,-0.15,0.14,0.21,0.11,0.14
 "25000","Massachusetts",1,SAINC11,25,"..."," Government and government enterprises ","Percentage points",0.61,0.47,0.45,0.43,0.33,0.47,0.39,0.52,0.45,0.39,0.23,0.27,0.23,0.37,0.43,0.43,0.42,0.03,0.21,0.40,0.29,0.16,0.04,0.10,0.31,0.51
 "25000","Massachusetts",1,SAINC11,26,"...","  Federal civilian ","Percentage points",0.10,0.06,0.05,0.07,0.08,0.08,0.03,0.05,0.05,0.03,0.05,0.03,0.01,-0.02,-0.02,0.03,0.05,0.02,0.02,0.04,0.01,0.05,0.03,0.04,0.07,0.06
 "25000","Massachusetts",1,SAINC11,27,"...","  Military ","Percentage points",0.00,0.01,0.01,0.05,0.06,0.01,0.02,0.00,0.00,0.02,0.03,0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.02,0.02
 "25000","Massachusetts",1,SAINC11,28,"...","  State and local ","Percentage points",0.51,0.41,0.39,0.30,0.19,0.38,0.34,0.48,0.40,0.35,0.16,0.23,0.23,0.40,0.45,0.41,0.38,0.01,0.19,0.35,0.27,0.10,0.01,0.06,0.22,0.44
"Note: See the included footnote file."
"SAINC11: Contributions of earnings to percent change in personal income by industry 1."
"Last updated: September 26, 2025-- revised statistics for 2020-2024."
"U.S. Bureau of Economic Analysis"
