GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "29000","Missouri",4,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",1279547,1347203,1394813,1611007,1596135,1761631,1972077,2208749,2285037,2453667,2697943,2805090,2912277,3250743,3427810,3433133,3635552,4005690,4000377,3920724,4038302,4115022,4221805,4356094,4438956
 "29000","Missouri",4,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",1270712,1075843,1117735,1308754,1389632,1523882,1734613,1607233,1138968,995801,963031,818840,807938,819332,893816,918609,967110,1240593,1321315,1233175,1067855,983307,1123479,1307075,1450824
 "29000","Missouri",4,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",1540944,1769603,1969240,2179701,2339351,2490552,2734606,3000935,3241239,3433495,3688732,3840776,3975588,4229354,4489262,4750332,4980498,5290851,5474099,5613989,5844912,6091892,6461599,6896277,7181891
 "29000","Missouri",4,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",83778,110089,132074,157782,189508,212069,279945,313751,227038,262856,452171,488200,504089,650370,674861,581593,648230,770833,750834,691002,721114,770378,712407,659212,682725
 "29000","Missouri",4,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",1831677,1839285,1948736,2040693,2243349,2256854,2366836,2510393,2641725,2794343,3129648,2882345,2599602,3150742,3163390,3129720,2811610,2516847,2506168,2477463,2479187,2377995,1739360,1739186,1728367
 "29000","Missouri",4,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",3247725,3514600,3847088,4087807,4159944,4388201,4642014,4939271,5248398,5506677,5447710,5390214,5317474,4862365,5028734,5262564,5429925,5609208,5823999,5979299,6128119,6301580,7281962,7531704,7795474
 "29000","Missouri",4,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",58311459,63882014,67939077,71721828,79606223,84260178,89702868,95347358,100038623,103433233,107854327,106592690,109529281,125906074,131882206,136315724,141090684,146554704,150513057,154234426,158808572,166898034,152559406,157922614,162329723
 "29000","Missouri",4,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",40262959,38635802,35589401,44796158,49438342,53247134,59204312,58604201,42620024,47971370,52852109,52444558,59940935,69295514,72659600,69948250,71300428,79113018,74694774,84716463,91868008,103403444,93368900,98182146,106546377
 "29000","Missouri",4,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",18048500,25246212,32349676,26925670,30167881,31013044,30498556,36743157,57418599,55461863,55002218,54148132,49588346,56610560,59222606,66367474,69790256,67441686,75818283,69517963,66940564,63494590,59190506,59740468,55783346
 "29000","Missouri",4,SAINC70,32,"...","Funded ratio 5/","Ratio",69.0,60.5,52.4,62.5,62.1,63.2,66.0,61.5,42.6,46.4,49.0,49.2,54.7,55.0,55.1,51.3,50.5,54.0,49.6,54.9,57.8,62.0,61.2,62.2,65.6
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
