GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "16000","Idaho",7,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",29049,38454,41496,40268,44150,47563,61290,67345,49558,39891,42433,42097,41848,42198,44613,44810,46166,50521,54228,59221,68448,78660,78598,77618,84036
 "16000","Idaho",7,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",336475,353089,340369,327306,352886,355395,377846,411882,445490,457320,481408,463232,459977,543880,540237,552241,561914,590010,628436,650990,676270,666491,521076,563326,531924
 "16000","Idaho",7,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",461199,504142,544062,573015,576259,607370,659707,714918,765013,807600,802088,828585,851563,788303,828958,877812,912831,959793,1016211,1060079,1115251,1157278,1344381,1417257,1492077
 "16000","Idaho",7,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",8315009,8988242,9485910,9895302,10987451,11941948,12948713,13861093,14644893,15214931,16569784,17049660,17732203,20735270,21970209,22856177,24038009,25453755,26555187,27938518,29048892,30712321,28612122,30108205,31406354
 "16000","Idaho",7,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",7608525,6854148,5893237,7283460,8304288,9251215,10679827,11282494,8815386,10237903,11285139,10974732,12063165,13520109,14296117,14238444,14790246,16658361,16061596,18545896,20626897,23588246,20972238,21890647,23746075
 "16000","Idaho",7,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",706484,2134094,3592673,2611842,2683163,2690733,2268886,2578599,5829507,4977028,5284645,6074928,5669038,7215161,7674092,8617733,9247763,8795394,10493591,9392622,8421995,7124075,7639884,8217558,7660279
 "16000","Idaho",7,SAINC70,32,"...","Funded ratio 5/","Ratio",91.5,76.3,62.1,73.6,75.6,77.5,82.5,81.4,60.2,67.3,68.1,64.4,68.0,65.2,65.1,62.3,61.5,65.4,60.5,66.4,71.0,76.8,73.3,72.7,75.6
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
