GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "17000","Illinois",3,SAINC70,22,"...","Cash flow ","Thousands of dollars",2308481,1285592,911344,1253366,-45395,-844315,-976837,-1141552,-776517,-1112499,-1706755,-2117307,-2130793,-1621973,-1507770,-1598358,-1997179,-1305571,-1128274,-1830510,-2539580,-2836589,-2416020,-2771430,-3279436
 "17000","Illinois",3,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",4423230,4653316,4932434,5843776,5261114,4970137,5221112,5842611,7204054,7945607,8167593,8896664,9703967,10973994,11687597,12491423,13530035,14868709,15399104,15743981,16501106,17364826,18233362,18572696,19787646
 "17000","Illinois",3,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",3586778,2958907,2723853,2803804,2965824,3168520,3591033,3553054,3086818,2683229,2592489,2612728,2828917,3025992,3243451,3275613,3362225,4074069,4417176,4104854,3608896,3561489,3758753,3960755,4069355
 "17000","Illinois",3,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",5379186,5895883,6338305,7031736,7879752,8532081,9216283,9900482,10553964,11317703,12000235,13133811,14158475,15112649,15916477,16786728,18238647,19519788,20199675,20891474,21835645,22882756,23485361,24375736,26092317
 "17000","Illinois",3,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",322341,430748,406638,362478,392581,450891,572699,636735,513425,423632,466602,492888,505202,509310,522341,578666,650792,728561,744879,787871,813937,880148,922774,929145,1044120
 "17000","Illinois",3,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",5694220,6157650,6565347,6707264,7484402,7657137,7912689,8282808,8670878,9074605,10089621,10185992,10213257,11909709,11622606,11071266,10174748,9821602,9778651,9681268,9778375,10198770,8112512,7657331,7738566
 "17000","Illinois",3,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",9928407,10763684,11608472,12533056,12964162,13822837,14601890,15497481,16445087,17301064,17464116,18358278,19108066,17634548,18313413,19502310,20418980,21191363,21769661,22109486,22764072,23436207,26111609,26065663,26868911
 "17000","Illinois",3,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",178266334,192288553,207931468,223371107,250670010,265000294,281410547,298747952,314458944,331775156,367348880,382822244,397401301,458644451,489046986,513052984,533159799,547979096,556850782,573245432,590614920,598189429,527853653,544556931,565033642
 "17000","Illinois",3,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",96084255,96306140,81724556,100595126,113961600,119765145,132361280,135798825,99870522,111225287,119120130,116466279,128819212,145076162,150311372,147416615,156435348,176597971,164329083,184814656,198961957,222903108,206107547,220140703,234380030
 "17000","Illinois",3,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",82182079,95982413,126206912,122775981,136708410,145235149,149049267,162949127,214588422,220549869,248228750,266355965,268582089,313568289,338735614,365636369,376724451,371381125,392521699,388430776,391652963,375286321,321746106,324416228,330653612
 "17000","Illinois",3,SAINC70,32,"...","Funded ratio 5/","Ratio",53.9,50.1,39.3,45.0,45.5,45.2,47.0,45.5,31.8,33.5,32.4,30.4,32.4,31.6,30.7,28.7,29.3,32.2,29.5,32.2,33.7,37.3,39.0,40.4,41.5
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
