GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "38000","North Dakota",4,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",10866,14256,15749,15069,17180,23853,31281,31706,22359,13509,13809,14657,14984,16152,17082,17464,18078,18322,19272,21523,26726,29087,27328,27598,30192
 "38000","North Dakota",4,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",95931,103075,107567,109368,125672,131565,138941,142058,146583,159190,194978,210480,206837,260959,282064,315452,333000,316673,311744,324159,293387,274196,218196,216868,213385
 "38000","North Dakota",4,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",187156,202360,223109,239462,247335,265538,284410,303271,323194,343072,358036,385780,403839,379623,402921,431589,462470,495439,523415,541732,561125,576953,664150,682560,712753
 "38000","North Dakota",4,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",3355710,3703150,3978557,4258507,4813671,5159869,5505108,5871916,6235704,6787135,7697574,8062798,8499046,10029007,10732608,11505506,12355285,13073531,13538925,14041572,14468736,15149573,13749281,14349333,15111891
 "38000","North Dakota",4,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",2952753,2654510,2300121,2849025,3165189,3536510,4061921,4237491,3083254,3355840,3709758,3555568,3991651,4592665,4887727,4986467,5280241,6000878,5766545,6623475,7296578,8152006,7337632,7980013,8752074
 "38000","North Dakota",4,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",402957,1048640,1678436,1409482,1648482,1623359,1443187,1634425,3152450,3431295,3987816,4507230,4507395,5436342,5844881,6519039,7075044,7072653,7772380,7418097,7172158,6997567,6411649,6369320,6359817
 "38000","North Dakota",4,SAINC70,32,"...","Funded ratio 5/","Ratio",88.0,71.7,57.8,66.9,65.8,68.5,73.8,72.2,49.4,49.4,48.2,44.1,47.0,45.8,45.5,43.3,42.7,45.9,42.6,47.2,50.4,53.8,53.4,55.6,57.9
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
