GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "56000","Wyoming",7,SAINC30,94,"...","  Monetary interest receipts ","Millions of dollars",36.8,36.3,33.1,35.8,39.4,42.8,45.1,47.9,50.1,54.6,55.7,68.3,79.9,88.7,97.6,119.3,146.8,162.3,182.6,218.5,254.0,321.5,429.4,575.0,666.8,603.5,708.5,697.2,671.3,623.5,643.7,743.0,810.2,781.9,756.5,694.4,729.3,790.0,798.7,797.0,974.9,1010.4,1095.6,1151.7,1027.0,1080.5,872.8,1300.0,1622.1,1703.4,1818.5,1436.1,1340.1,1429.5,1799.7,1748.2,1805.7,2023.8,2014.3,2344.1,2104.6,2463.2,2803.2,3055.8,3535.0,4359.6,4707.0
 "56000","Wyoming",7,SAINC30,95,"..."," Rental income of persons ","Millions of dollars",35.8,38.0,39.4,39.9,41.1,39.3,38.7,38.2,38.0,37.2,36.1,44.5,48.0,56.5,52.9,60.0,67.6,60.2,57.1,50.0,58.9,60.5,69.8,96.0,97.9,109.4,99.5,114.9,74.7,66.7,74.3,71.7,85.7,121.9,135.8,168.2,192.4,228.3,263.2,292.0,320.9,365.7,422.0,537.4,597.3,708.4,1001.0,1070.0,876.1,907.1,1270.6,1165.1,1401.6,1562.4,1545.7,1750.9,1923.7,1852.1,1666.4,1698.2,1886.9,1789.8,1781.4,2167.6,2901.6,2834.7,2964.8
 "56000","Wyoming",7,SAINC30,96,"...","  Imputed rent ","Millions of dollars",15.1,16.7,18.2,18.8,19.3,19.6,19.5,19.7,20.3,20.5,20.1,28.7,31.5,33.3,34.3,33.0,34.0,32.3,28.8,20.8,24.3,21.8,20.3,22.6,13.8,13.2,9.5,6.1,0.9,2.5,12.6,17.0,25.2,37.4,54.2,80.8,103.1,111.2,130.8,163.8,184.9,203.0,221.5,261.4,317.1,361.2,408.0,376.0,262.7,277.5,440.6,642.6,708.3,847.6,893.1,971.2,1038.1,994.0,1111.4,1094.6,1131.4,1073.1,1199.1,1078.6,1316.0,1510.1,1627.8
 "56000","Wyoming",7,SAINC30,97,"...","  Monetary rent ","Millions of dollars",20.7,21.3,21.2,21.1,21.7,19.7,19.2,18.5,17.7,16.7,16.0,15.8,16.5,23.2,18.7,27.0,33.6,27.9,28.3,29.2,34.6,38.7,49.5,73.4,84.0,96.1,90.1,108.8,73.9,64.3,61.6,54.8,60.5,84.5,81.6,87.4,89.3,117.1,132.4,128.1,136.0,162.7,200.5,276.1,280.2,347.1,593.1,694.0,613.4,629.6,830.0,522.5,693.3,714.9,652.6,779.7,885.5,858.0,555.1,603.6,755.5,716.7,582.3,1089.0,1585.6,1324.6,1337.1
 "56000","Wyoming",7,SAINC30,100,"...","Population (persons) 3/","Number of persons",315000,320000,331000,337000,333000,336000,339000,332000,323000,322000,324000,329000,333795,340023,346863,353353,364548,380477,395446,411530,430897,451850,474185,491712,506400,510344,504895,499696,495633,476966,465103,458373,453690,459260,466251,473081,480283,485160,488167,489451,490787,491780,494300,494657,500017,503453,509106,514157,522667,534876,546043,559851,564402,566844,575491,580937,580959,583671,582007,576240,574783,575327,577681,579636,581978,585067,587618
 "56000","Wyoming",7,SAINC30,110,"...","Per capita personal income 4/","Dollars",2257,2352,2382,2461,2580,2616,2673,2818,2967,3184,3375,3704,4038,4404,4856,5571,6317,6853,7309,8203,9361,10436,11614,12801,13056,12872,13564,14321,14376,14327,15037,16650,18142,18836,19565,20392,21000,21773,22622,24241,25704,27404,29426,31215,31810,33642,35921,38907,43805,45634,49451,44499,46395,50631,53597,52835,56251,56120,53419,56378,59197,61853,65093,71459,77768,83038,86477
 "56000","Wyoming",7,SAINC30,120,"...","Per capita net earnings 4/","Dollars",1766,1836,1867,1899,1975,1999,2047,2138,2241,2401,2572,2781,2993,3235,3614,4136,4691,5066,5398,6138,7077,7921,8665,9300,9134,8683,9097,9567,9475,9296,9633,10598,11562,11896,12367,12966,13161,13335,13728,14757,15341,16457,17512,18830,19452,20223,20827,22183,24853,26234,28804,26895,28116,30206,30807,31141,32787,32482,30230,31463,33458,34064,33639,35544,37974,39458,41044
 "56000","Wyoming",7,SAINC30,130,"...","Per capita personal current transfer receipts 4/","Dollars",122,131,136,156,164,167,161,175,190,222,249,269,308,349,373,430,472,546,587,618,664,732,828,959,1071,1256,1254,1346,1494,1576,1682,1851,2011,2211,2408,2585,2692,2844,2977,3049,3125,3245,3471,3738,3960,4261,4453,4638,4840,5024,5715,6032,6453,6453,6350,6516,6831,7250,7600,7991,8477,8903,11377,12505,11655,12108,12775
 "56000","Wyoming",7,SAINC30,140,"..."," Per capita income maintenance benefits 4/","Dollars",15,15,14,14,13,14,14,15,16,17,18,16,20,23,22,23,26,27,33,34,31,37,54,55,61,80,89,98,108,118,133,149,166,191,218,231,237,253,267,249,248,229,261,244,277,343,334,319,290,285,344,384,432,445,417,422,415,389,401,404,391,417,472,833,1009,544,529
 "56000","Wyoming",7,SAINC30,150,"..."," Per capita unemployment insurance compensation 4/","Dollars",18,17,19,28,26,21,11,10,9,8,7,8,8,13,13,10,10,22,26,22,25,17,30,50,95,176,54,65,118,85,56,57,50,61,88,80,64,67,71,61,58,63,57,58,100,123,93,72,60,69,100,346,376,251,191,163,108,155,201,117,83,81,716,273,75,78,83
