GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "40000","Oklahoma",6,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",893708,942844,938442,992611,939911,1049072,1207873,1331666,1359682,1386511,1423225,1455004,1499420,1552311,1660490,1752361,1724962,1795210,1830945,1818023,1801912,1843355,1961343,2047667,2088910
 "40000","Oklahoma",6,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",552543,459880,471051,489726,493065,499987,520071,563999,530393,466669,484459,530896,579039,599514,623825,667881,693683,825414,853383,750135,673726,703783,828370,927803,980740
 "40000","Oklahoma",6,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",1045771,1098356,1156777,1237321,1289856,1352802,1429844,1515679,1638933,1723440,1820677,1918274,1976017,2056431,2180563,2317749,2375324,2471689,2569260,2619518,2813760,2951772,2970242,3069204,3347396
 "40000","Oklahoma",6,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",50346,67475,67416,67160,73108,75116,92837,103366,78152,61052,70096,75920,76097,78192,92133,103380,107626,118747,122305,125900,140707,157065,145626,136638,156302
 "40000","Oklahoma",6,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",612789,637396,663982,697894,790153,810797,884055,969817,994017,1014644,1134519,1110179,1079290,1315003,1339195,1367336,1338945,1239600,1199794,1235460,1215503,1153321,930922,941629,926903
 "40000","Oklahoma",6,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",1473810,1571405,1670152,1763808,1802705,1879333,1969150,2096820,2198854,2284723,2269593,2277607,2291492,2108920,2161166,2232913,2311575,2334477,2345700,2407301,2527743,2612276,2961134,3047240,3140000
 "40000","Oklahoma",6,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",26255579,27915461,29498604,31268739,34266657,35883484,38189532,40092671,41685499,43283896,45746573,46065700,47632658,54220886,56063676,58074459,58743088,59087607,60629355,63699488,65939572,67899406,61711233,63682339,65218362
 "40000","Oklahoma",6,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",16596880,15580160,14053551,17965613,19781576,20214329,22824714,24667524,18064455,19650460,22365048,22108727,24896270,28683784,30568406,30214492,30512486,34324348,33034565,37543534,41721111,45832589,40143734,44191430,50654761
 "40000","Oklahoma",6,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",9658699,12335301,15445053,13303126,14485081,15669155,15364818,15425147,23621044,23633436,23381525,23956973,22736388,25537102,25495270,27859967,28230602,24763259,27594790,26155954,24218461,22066817,21567499,19490909,14563601
 "40000","Oklahoma",6,SAINC70,32,"...","Funded ratio 5/","Ratio",63.2,55.8,47.6,57.5,57.7,56.3,59.8,61.5,43.3,45.4,48.9,48.0,52.3,52.9,54.5,52.0,51.9,58.1,54.5,58.9,63.3,67.5,65.1,69.4,77.7
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
