GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "27000","Minnesota",4,SAINC6N,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",100163714,106746049,115569356,120075026,122534850,127207797,134281662,138303341,143007856,151550356,156418381,148852701,153056430,160092094,165159061,170651813,178767548,187407303,192836169,202003862,210869407,218259885,219007598,234206921,249028974,260021165,272157758
 "27000","Minnesota",4,SAINC6N,5,"..."," Wages and salaries ","Thousands of dollars",83033201,88595038,95704176,98980854,100658944,103497030,109165933,111887009,116916388,123700573,127231904,121063968,124164265,128981626,135332810,139565886,145880985,153855621,158151066,165806439,172885486,179150957,179529331,192137130,205463270,214682173,224993584
 "27000","Minnesota",4,SAINC6N,6,"..."," Supplements to wages and salaries ","Thousands of dollars",17130513,18151011,19865180,21094172,21875906,23710767,25115729,26416332,26091468,27849783,29186477,27788733,28892165,31110468,29826251,31085927,32886563,33551682,34685103,36197423,37983921,39108928,39478267,42069791,43565704,45338992,47164174
 "27000","Minnesota",4,SAINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",10909153,11548566,12773720,13779073,14433903,15848292,16803704,17722966,17038551,18496783,19605278,18558066,19447175,21099452,19357251,20148480,21792470,22136478,23033901,24083860,25392800,26134741,26417125,28393489,28947827,29868912,30738221
 "27000","Minnesota",4,SAINC6N,8,"...","  Employer contributions for government social insurance ","Thousands of dollars",6221360,6602445,7091460,7315099,7442003,7862475,8312025,8693366,9052917,9353000,9581199,9230667,9444990,10011016,10469000,10937447,11094093,11415204,11651202,12113563,12591121,12974187,13061142,13676302,14617877,15470080,16425953
 "27000","Minnesota",4,SAINC6N,9,"...","Average compensation per job (dollars) 3/","Dollars",37915,39479,41928,43528,44729,46548,48755,49549,50675,53425,55410,54785,56528,58273,59207,60231,62221,64115,65246,67502,69837,71680,77065,80408,83314,85520,88713
 "27000","Minnesota",4,SAINC6N,81,"111-112"," Farm compensation ","Thousands of dollars",510607,485948,574116,566547,613082,539571,509916,484777,472580,603167,527243,727538,628571,498388,793967,611743,607988,666001,735284,708239,650671,806364,781356,787437,927415,942883,1146056
 "27000","Minnesota",4,SAINC6N,82,"..."," Nonfarm compensation ","Thousands of dollars",99653107,106260101,114995240,119508479,121921768,126668226,133771746,137818564,142535276,150947189,155891138,148125163,152427859,159593706,164365094,170040070,178159560,186741302,192100885,201295623,210218736,217453521,218226242,233419484,248101559,259078282,271011702
 "27000","Minnesota",4,SAINC6N,90,"113-814","  Private nonfarm compensation ","Thousands of dollars",84661249,90515713,98155334,101720965,103085594,107155400,113382214,116652879,120640428,128124015,132007466,123646609,127630270,135009779,139775508,144339603,151509622,159135488,163890558,172359131,180012531,186353954,186029095,200565898,214215345,223194724,232256021
 "27000","Minnesota",4,SAINC6N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",96428,101545,107628,107347,115563,121395,146221,141498,155888,160903,170925,182268,187254,201133,218556,218076,232466,253402,263621,274384,280118,287904,321758,321296,325787,357370,366662
