GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "36000","New York",2,SAINC11,21,"62","  Health care and social assistance ","Percentage points",0.41,0.29,0.46,0.46,0.50,0.54,0.33,0.47,0.39,0.46,0.33,0.46,0.16,0.16,0.25,0.25,0.30,0.41,0.40,0.55,0.50,0.34,0.37,0.44,0.63,0.67
 "36000","New York",2,SAINC11,22,"71","  Arts, entertainment, and recreation ","Percentage points",0.08,0.06,0.02,0.04,0.00,0.32,-0.01,0.17,0.31,0.01,0.07,0.16,-0.03,0.10,0.02,0.15,-0.10,0.14,0.15,0.14,0.07,-0.42,0.25,0.15,0.07,0.11
 "36000","New York",2,SAINC11,23,"72","  Accommodation and food services ","Percentage points",0.17,0.21,-0.16,0.06,0.04,0.03,0.06,0.09,0.08,0.10,-0.07,0.12,0.21,0.21,0.14,0.07,0.11,0.16,0.17,0.26,0.15,-0.87,0.72,0.18,0.19,0.11
 "36000","New York",2,SAINC11,24,"81","  Other services (except government and government enterprises) ","Percentage points",0.21,0.14,-0.12,0.23,0.08,0.10,0.18,0.15,0.01,-0.03,0.02,0.12,0.10,0.14,0.04,0.15,0.11,0.05,0.06,0.12,0.07,-0.15,0.07,0.17,0.11,0.13
 "36000","New York",2,SAINC11,25,"..."," Government and government enterprises ","Percentage points",0.74,0.69,0.19,0.47,0.56,0.70,0.50,0.45,0.64,0.64,0.46,0.51,-0.07,0.04,0.71,0.14,0.36,0.04,0.44,1.25,0.41,0.34,0.46,0.11,0.68,0.69
 "36000","New York",2,SAINC11,26,"...","  Federal civilian ","Percentage points",0.05,0.09,-0.02,0.07,0.05,0.06,0.03,0.03,0.04,0.03,0.04,0.10,-0.01,0.00,-0.01,0.02,0.04,0.01,0.02,0.04,0.01,0.05,0.01,0.03,0.05,0.06
 "36000","New York",2,SAINC11,27,"...","  Military ","Percentage points",0.01,0.01,0.02,0.04,0.06,0.02,0.06,0.02,0.01,0.04,0.03,0.01,0.00,-0.01,-0.02,-0.01,-0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.01
 "36000","New York",2,SAINC11,28,"...","  State and local ","Percentage points",0.68,0.59,0.19,0.37,0.45,0.62,0.42,0.40,0.60,0.57,0.39,0.41,-0.06,0.06,0.73,0.13,0.32,0.03,0.41,1.20,0.40,0.29,0.44,0.08,0.61,0.62
"Note: See the included footnote file."
"SAINC11: Contributions of earnings to percent change in personal income by industry 1."
"Last updated: September 26, 2025-- revised statistics for 2020-2024."
"U.S. Bureau of Economic Analysis"
