GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "36000","New York",2,SAINC70,22,"...","Cash flow ","Thousands of dollars",-934589,-3422323,-4297527,-3178952,-2393494,-1655018,-827639,-125133,-737640,-3037389,-3086445,-1992652,-1414246,-919150,-166075,-714876,-2434752,-1030686,-2128479,-5138646,-7764308,-8438760,-9987232,-11901143,-14564363
 "36000","New York",2,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",3016203,3152552,3625421,5243438,6878702,8678515,9779507,11016092,11996099,12321790,14187417,16017329,16980993,18413755,19964791,20438482,19839827,20849300,20842430,20090022,20154539,20948461,20576195,20768920,20034794
 "36000","New York",2,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",9695516,8190984,8142422,8966175,9187101,9023111,9865306,10608636,9858521,8186832,7979481,8203208,8930450,9631880,10695774,11249355,11278195,13552440,14091412,12910911,12301777,13190602,14008247,14113436,15176957
 "36000","New York",2,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",13185345,14164391,15424233,16740377,17727904,18576275,19509821,20543711,21543196,22650121,24209938,25093919,26108236,27671118,29353294,30822452,31718212,33267478,34695123,35692293,37348235,39049071,40759514,42532664,44869354
 "36000","New York",2,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",460963,601468,641137,648188,731393,780369,962631,1206150,1049064,895890,1043405,1119270,1217453,1293667,1473346,1580261,1834562,2164948,2367198,2447286,2872389,3528752,3812160,4250835,4906760
 "36000","New York",2,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",10594051,10975850,11233223,11555742,12817456,13185974,13751147,14448504,15188494,15838123,17136107,16797287,16678465,19742101,19944635,19815727,19132325,18851866,20040026,20832190,21904500,21470910,16942664,16942123,17030536
 "36000","New York",2,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",19166425,20436868,21367806,22264629,22454200,23373785,24351818,25553263,26901295,28021738,27442158,28171187,29147892,26715788,27690542,28740356,29899635,30957224,31950159,32973310,33873173,34449180,39211547,40309009,42298777
 "36000","New York",2,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",341606810,357648260,373122148,390265031,427091241,445043840,467043688,491615197,512160564,524419219,566834986,586928261,604473791,696190611,723184004,752901166,780230723,805151192,830790710,853061810,868881636,899972306,817529454,858422129,881990933
 "36000","New York",2,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",277778819,278723503,243880805,285132384,309941923,331100663,373558483,383638941,278190905,309964745,336889569,326190496,368816960,416157682,452501280,450882091,468613343,526503580,498862582,579033974,659087088,744381557,659234073,691651628,762666496
 "36000","New York",2,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",63827991,78924757,129241343,105132647,117149318,113943177,93485205,107976256,233969659,214454474,229945417,260737765,235656831,280032929,270682724,302019075,311617380,278647612,331928128,274027836,209794548,155590749,158295381,166770501,119324437
 "36000","New York",2,SAINC70,32,"...","Funded ratio 5/","Ratio",81.3,77.9,65.4,73.1,72.6,74.4,80.0,78.0,54.3,59.1,59.4,55.6,61.0,59.8,62.6,59.9,60.1,65.4,60.0,67.9,75.9,82.7,80.6,80.6,86.5
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
