State,State Code,Year,Deaths,Population,rate_per_100k,source,permitless_year
Alaska,2,2002,40,642337,6.22726076810148,derived_total_minus_firearm,2003.0
Alaska,2,2003,45,648414,6.940010548816032,derived_total_minus_firearm,2003.0
Alaska,2,2004,62,659286,9.404112934295586,derived_total_minus_firearm,2003.0
Alaska,2,2005,44,666946,6.597235758217302,derived_total_minus_firearm,2003.0
Alaska,2,2006,57,675302,8.440668027045676,derived_total_minus_firearm,2003.0
Alaska,2,2007,56,680300,8.231662501837425,derived_total_minus_firearm,2003.0
Alaska,2,2008,53,687455,7.709595537162432,derived_total_minus_firearm,2003.0
Alaska,2,2009,64,698895,9.157312614913543,derived_total_minus_firearm,2003.0
Alaska,2,2010,59,710231,8.307156404043191,derived_total_minus_firearm,2003.0
Alaska,2,2011,44,722718,6.088128426301823,derived_total_minus_firearm,2003.0
Alaska,2,2012,70,731449,9.570045211627878,derived_total_minus_firearm,2003.0
Alaska,2,2013,51,735132,6.93752958652324,derived_total_minus_firearm,2003.0
Alaska,2,2014,52,736732,7.05819755352014,derived_total_minus_firearm,2003.0
Alaska,2,2015,78,738432,10.562922516900677,derived_total_minus_firearm,2003.0
Alaska,2,2016,80,741894,10.783211617832198,derived_total_minus_firearm,2003.0
Alaska,2,2017,81,739795,10.948979109077516,derived_total_minus_firearm,2003.0
Alaska,2,2018,78,737438,10.57716038500864,derived_total_minus_firearm,2003.0
Alaska,2,2019,93,731545,12.712820127264896,derived_total_minus_firearm,2003.0
Alaska,2,2020,72,731158,9.847392765995856,derived_total_minus_firearm,2003.0
Alaska,2,2021,78,732673,10.645949830278994,derived_total_minus_firearm,2003.0
Alaska,2,2022,86,733583,11.723281482804264,derived_total_minus_firearm,2003.0
Alaska,2,2023,86,733406,11.726110776295805,derived_total_minus_firearm,2003.0
Alaska,2,2024,83,740133,11.214200690956897,derived_total_minus_firearm,2003.0
Arizona,4,1999,300,5023823,5.971547962577503,derived_total_minus_firearm,2010.0
Arizona,4,2000,301,5130632,5.866723631708529,derived_total_minus_firearm,2010.0
Arizona,4,2001,305,5273477,5.783660381945348,derived_total_minus_firearm,2010.0
Arizona,4,2002,334,5396255,6.189477702591892,derived_total_minus_firearm,2010.0
Arizona,4,2003,357,5510364,6.478700862592746,derived_total_minus_firearm,2010.0
Arizona,4,2004,376,5652404,6.652036903236215,derived_total_minus_firearm,2010.0
Arizona,4,2005,437,5839077,7.484059552562844,derived_total_minus_firearm,2010.0
Arizona,4,2006,423,6029141,7.015924822458125,derived_total_minus_firearm,2010.0
Arizona,4,2007,472,6167681,7.652795272647856,derived_total_minus_firearm,2010.0
Arizona,4,2008,438,6280362,6.974120281601602,derived_total_minus_firearm,2010.0
Arizona,4,2009,463,6343154,7.299207933466537,derived_total_minus_firearm,2010.0
Arizona,4,2010,479,6392017,7.493722247609792,derived_total_minus_firearm,2010.0
Arizona,4,2011,493,6482505,7.605084762757606,derived_total_minus_firearm,2010.0
Arizona,4,2012,507,6553255,7.736613331848066,derived_total_minus_firearm,2010.0
Arizona,4,2013,516,6626624,7.786770458079408,derived_total_minus_firearm,2010.0
Arizona,4,2014,569,6731484,8.452816644888411,derived_total_minus_firearm,2010.0
Arizona,4,2015,572,6828065,8.377190316729559,derived_total_minus_firearm,2010.0
Arizona,4,2016,526,6931071,7.5890147424546655,derived_total_minus_firearm,2010.0
Arizona,4,2017,539,7016270,7.682144501280595,derived_total_minus_firearm,2010.0
Arizona,4,2018,648,7171646,9.035582626359416,derived_total_minus_firearm,2010.0
Arizona,4,2019,617,7278717,8.476768639308272,derived_total_minus_firearm,2010.0
Arizona,4,2020,538,7421401,7.2493050840400635,derived_total_minus_firearm,2010.0
Arizona,4,2021,609,7276316,8.369620011005567,derived_total_minus_firearm,2010.0
Arizona,4,2022,633,7359197,8.601481927987525,derived_total_minus_firearm,2010.0
Arizona,4,2023,571,7431344,7.683670679220343,derived_total_minus_firearm,2010.0
Arizona,4,2024,606,7582384,7.992209310422684,derived_total_minus_firearm,2010.0
Arkansas,5,1999,104,2651860,3.921775659348535,derived_total_minus_firearm,
Arkansas,5,2000,108,2673400,4.039799506246723,derived_total_minus_firearm,
Arkansas,5,2001,111,2691571,4.1239855831408505,derived_total_minus_firearm,
Arkansas,5,2002,121,2705927,4.47166534795654,derived_total_minus_firearm,
Arkansas,5,2003,118,2724816,4.330567641998577,derived_total_minus_firearm,
Arkansas,5,2004,132,2749686,4.8005481353143615,derived_total_minus_firearm,
Arkansas,5,2005,141,2781097,5.069941825114334,derived_total_minus_firearm,
Arkansas,5,2006,131,2821761,4.642490983467416,derived_total_minus_firearm,
Arkansas,5,2007,161,2848650,5.651799975426956,derived_total_minus_firearm,
Arkansas,5,2008,174,2874554,6.0531129350848865,derived_total_minus_firearm,
Arkansas,5,2009,138,2896843,4.7638066681556435,derived_total_minus_firearm,
Arkansas,5,2010,185,2915918,6.344485681696126,derived_total_minus_firearm,
Arkansas,5,2011,167,2937979,5.684179498900432,derived_total_minus_firearm,
Arkansas,5,2012,182,2949131,6.171309446748891,derived_total_minus_firearm,
Arkansas,5,2013,197,2959373,6.6568154808467845,derived_total_minus_firearm,
Arkansas,5,2014,196,2966369,6.607404540702792,derived_total_minus_firearm,
Arkansas,5,2015,236,2978204,7.924238903715123,derived_total_minus_firearm,
Arkansas,5,2016,227,2988248,7.596424393156125,derived_total_minus_firearm,
Arkansas,5,2017,240,3004279,7.988605585566454,derived_total_minus_firearm,
Arkansas,5,2018,210,3013825,6.967889641900246,derived_total_minus_firearm,
Arkansas,5,2019,208,3017804,6.89242906431299,derived_total_minus_firearm,
Arkansas,5,2020,221,3030522,7.292473045897708,derived_total_minus_firearm,
Arkansas,5,2021,230,3025891,7.60106692541139,derived_total_minus_firearm,
Arkansas,5,2022,210,3045637,6.895109298974239,derived_total_minus_firearm,
Arkansas,5,2023,235,3067732,7.660382328052124,derived_total_minus_firearm,
Arkansas,5,2024,192,3088354,6.216903891199001,derived_total_minus_firearm,
California,6,1999,1575,33499204,4.701604253044342,derived_total_minus_firearm,
California,6,2000,1509,33871648,4.455053382699301,derived_total_minus_firearm,
California,6,2001,1414,34479458,4.100992538803829,derived_total_minus_firearm,
California,6,2002,1790,34871843,5.133081150887264,derived_total_minus_firearm,
California,6,2003,1942,35253159,5.508726182524522,derived_total_minus_firearm,
California,6,2004,2048,35574576,5.756920335466541,derived_total_minus_firearm,
California,6,2005,1919,35827943,5.356154552328052,derived_total_minus_firearm,
California,6,2006,2088,36021202,5.796586132800343,derived_total_minus_firearm,
California,6,2007,2236,36250311,6.168222942970061,derived_total_minus_firearm,
California,6,2008,2372,36604337,6.480106442031718,derived_total_minus_firearm,
California,6,2009,2358,36961229,6.379657992433099,derived_total_minus_firearm,
California,6,2010,2481,37253956,6.6596954159713935,derived_total_minus_firearm,
California,6,2011,2475,37691912,6.566395464363813,derived_total_minus_firearm,
California,6,2012,2398,38041430,6.303653674428118,derived_total_minus_firearm,
California,6,2013,2508,38332521,6.542747345002433,derived_total_minus_firearm,
California,6,2014,2681,38802500,6.9093486244443,derived_total_minus_firearm,
California,6,2015,2640,39144818,6.744187698100934,derived_total_minus_firearm,
California,6,2016,2743,39250017,6.988532004967029,derived_total_minus_firearm,
California,6,2017,2748,39536653,6.950512477624243,derived_total_minus_firearm,
California,6,2018,2900,39557045,7.331184622107137,derived_total_minus_firearm,
California,6,2019,2901,39512223,7.34203185682567,derived_total_minus_firearm,
California,6,2020,2643,39368078,6.713561175122647,derived_total_minus_firearm,
California,6,2021,2622,39237836,6.682325702161555,derived_total_minus_firearm,
California,6,2022,2691,39029342,6.894812625844423,derived_total_minus_firearm,
California,6,2023,2603,38965193,6.680321075273514,derived_total_minus_firearm,
California,6,2024,2538,39431263,6.43651713616173,derived_total_minus_firearm,
Colorado,8,1999,269,4226018,6.3653301997293905,derived_total_minus_firearm,
Colorado,8,2000,265,4301261,6.160983953310435,derived_total_minus_firearm,
Colorado,8,2001,332,4425687,7.501660194225211,derived_total_minus_firearm,
Colorado,8,2002,347,4490406,7.727586325156345,derived_total_minus_firearm,
Colorado,8,2003,367,4528732,8.103813606104314,derived_total_minus_firearm,
Colorado,8,2004,398,4575013,8.699428832224083,derived_total_minus_firearm,
Colorado,8,2005,410,4631888,8.85168207866857,derived_total_minus_firearm,
Colorado,8,2006,364,4720423,7.711173341880592,derived_total_minus_firearm,
Colorado,8,2007,421,4803868,8.763771194379197,derived_total_minus_firearm,
Colorado,8,2008,420,4889730,8.589431318293649,derived_total_minus_firearm,
Colorado,8,2009,492,4972195,9.89502624092579,derived_total_minus_firearm,
Colorado,8,2010,443,5029196,8.808565027093792,derived_total_minus_firearm,
Colorado,8,2011,474,5116796,9.263609493128122,derived_total_minus_firearm,
Colorado,8,2012,521,5187582,10.043214738581483,derived_total_minus_firearm,
Colorado,8,2013,520,5268367,9.870231136137631,derived_total_minus_firearm,
Colorado,8,2014,554,5355866,10.343798743284466,derived_total_minus_firearm,
Colorado,8,2015,558,5456574,10.226196877381303,derived_total_minus_firearm,
Colorado,8,2016,563,5540545,10.161455235901881,derived_total_minus_firearm,
Colorado,8,2017,598,5607154,10.664946958831523,derived_total_minus_firearm,
Colorado,8,2018,629,5695564,11.04368241670184,derived_total_minus_firearm,
Colorado,8,2019,671,5758736,11.651862492046863,derived_total_minus_firearm,
Colorado,8,2020,655,5807719,11.278093860946095,derived_total_minus_firearm,
Colorado,8,2021,647,5812069,11.13200824009488,derived_total_minus_firearm,
Colorado,8,2022,614,5839926,10.513831853348828,derived_total_minus_firearm,
Colorado,8,2023,585,5877610,9.953025124157607,derived_total_minus_firearm,
Colorado,8,2024,612,5957493,10.272777492143092,derived_total_minus_firearm,
Connecticut,9,1999,163,3386401,4.813369710202661,derived_total_minus_firearm,
Connecticut,9,2000,192,3405565,5.637831020697007,derived_total_minus_firearm,
Connecticut,9,2001,170,3432835,4.952175097259262,derived_total_minus_firearm,
Connecticut,9,2002,175,3458749,5.059632832564606,derived_total_minus_firearm,
Connecticut,9,2003,187,3484336,5.366876214004619,derived_total_minus_firearm,
Connecticut,9,2004,191,3496094,5.463239832796258,derived_total_minus_firearm,
Connecticut,9,2005,185,3506956,5.275230142608006,derived_total_minus_firearm,
Connecticut,9,2006,214,3517460,6.083935567142199,derived_total_minus_firearm,
Connecticut,9,2007,194,3527270,5.500004252580608,derived_total_minus_firearm,
Connecticut,9,2008,207,3545579,5.838256600684966,derived_total_minus_firearm,
Connecticut,9,2009,226,3561807,6.345093936869685,derived_total_minus_firearm,
Connecticut,9,2010,246,3574097,6.882857404261831,derived_total_minus_firearm,
Connecticut,9,2011,260,3580709,7.261131803785229,derived_total_minus_firearm,
Connecticut,9,2012,260,3590347,7.241639874920168,derived_total_minus_firearm,
Connecticut,9,2013,239,3596080,6.64612578140642,derived_total_minus_firearm,
Connecticut,9,2014,255,3596677,7.089877684318052,derived_total_minus_firearm,
Connecticut,9,2015,284,3590886,7.9089116167987505,derived_total_minus_firearm,
Connecticut,9,2016,288,3576452,8.052673431657967,derived_total_minus_firearm,
Connecticut,9,2017,299,3588184,8.332906004820265,derived_total_minus_firearm,
Connecticut,9,2018,294,3572665,8.229151067900293,derived_total_minus_firearm,
Connecticut,9,2019,317,3565287,8.891289817621974,derived_total_minus_firearm,
Connecticut,9,2020,257,3557006,7.225177579121317,derived_total_minus_firearm,
Connecticut,9,2021,282,3605597,7.821173580963153,derived_total_minus_firearm,
Connecticut,9,2022,269,3626205,7.41822373528248,derived_total_minus_firearm,
Connecticut,9,2023,247,3617176,6.828531428937934,derived_total_minus_firearm,
Connecticut,9,2024,249,3675069,6.775382992809114,derived_total_minus_firearm,
Delaware,10,1999,42,774990,5.419424766771183,derived_total_minus_firearm,
Delaware,10,2000,42,783600,5.359877488514549,derived_total_minus_firearm,
Delaware,10,2001,56,795699,7.037837172096485,derived_total_minus_firearm,
Delaware,10,2002,36,806169,4.465564912567959,derived_total_minus_firearm,
Delaware,10,2003,52,818003,6.35694490118007,derived_total_minus_firearm,
Delaware,10,2004,48,830803,5.777542931356772,derived_total_minus_firearm,
Delaware,10,2005,41,845150,4.85120984440632,derived_total_minus_firearm,
Delaware,10,2006,50,859268,5.81890632491842,derived_total_minus_firearm,
Delaware,10,2007,49,871749,5.620883992984219,derived_total_minus_firearm,
Delaware,10,2008,68,883874,7.693404263503621,derived_total_minus_firearm,
Delaware,10,2009,69,891730,7.73776815852332,derived_total_minus_firearm,
Delaware,10,2010,63,897934,7.016105860787095,derived_total_minus_firearm,
Delaware,10,2011,59,907135,6.5039933416746125,derived_total_minus_firearm,
Delaware,10,2012,79,917092,8.61418483641772,derived_total_minus_firearm,
Delaware,10,2013,62,925749,6.6972797162081745,derived_total_minus_firearm,
Delaware,10,2014,67,935614,7.161072835592457,derived_total_minus_firearm,
Delaware,10,2015,67,945934,7.082946590354084,derived_total_minus_firearm,
Delaware,10,2016,55,952065,5.776916492046236,derived_total_minus_firearm,
Delaware,10,2017,62,961939,6.44531513952548,derived_total_minus_firearm,
Delaware,10,2018,56,967171,5.790082622411135,derived_total_minus_firearm,
Delaware,10,2019,66,973764,6.7778229632642,derived_total_minus_firearm,
Delaware,10,2020,67,986809,6.789561100476385,derived_total_minus_firearm,
Delaware,10,2021,62,1003384,6.1790899595767925,derived_total_minus_firearm,
Delaware,10,2022,58,1018396,5.695230539004472,derived_total_minus_firearm,
Delaware,10,2023,69,1031890,6.686759247594218,derived_total_minus_firearm,
Delaware,10,2024,55,1051917,5.228549400760706,derived_total_minus_firearm,
District of Columbia,11,1999,18,570213,3.1567151222437935,derived_total_minus_firearm,
District of Columbia,11,2001,19,574504,3.307200646122568,derived_total_minus_firearm,
District of Columbia,11,2002,19,573158,3.3149672516129933,derived_total_minus_firearm,
District of Columbia,11,2003,30,568502,5.277026290144978,derived_total_minus_firearm,
District of Columbia,11,2005,26,567136,4.584438300513458,derived_total_minus_firearm,
District of Columbia,11,2006,20,570681,3.5045848731603124,derived_total_minus_firearm,
District of Columbia,11,2007,27,574404,4.700524369607454,derived_total_minus_firearm,
District of Columbia,11,2008,33,580236,5.6873410129671385,derived_total_minus_firearm,
District of Columbia,11,2010,35,601723,5.8166299111052755,derived_total_minus_firearm,
District of Columbia,11,2012,31,632323,4.902557711802354,derived_total_minus_firearm,
District of Columbia,11,2014,41,658893,6.222558139181931,derived_total_minus_firearm,
District of Columbia,11,2015,24,672228,3.5702172477195235,derived_total_minus_firearm,
District of Columbia,11,2019,33,705749,4.675883352296638,derived_total_minus_firearm,
District of Columbia,11,2021,41,670050,6.118946347287515,derived_total_minus_firearm,
District of Columbia,11,2022,34,671803,5.061007467963078,derived_total_minus_firearm,
District of Columbia,11,2023,42,678972,6.185822095756526,derived_total_minus_firearm,
District of Columbia,11,2024,37,702250,5.2687789248843,derived_total_minus_firearm,
Florida,12,1999,903,15759421,5.72990594007229,derived_total_minus_firearm,2023.0
Florida,12,2000,921,15982378,5.762596780028605,derived_total_minus_firearm,2023.0
Florida,12,2001,1132,16356966,6.920598844553446,derived_total_minus_firearm,2023.0
Florida,12,2002,1147,16689370,6.872638092390546,derived_total_minus_firearm,2023.0
Florida,12,2003,1067,17004085,6.274962751597631,derived_total_minus_firearm,2023.0
Florida,12,2004,1210,17415318,6.947906435013131,derived_total_minus_firearm,2023.0
Florida,12,2005,1199,17842038,6.72008433117338,derived_total_minus_firearm,2023.0
Florida,12,2006,1230,18166990,6.7705216989715975,derived_total_minus_firearm,2023.0
Florida,12,2007,1328,18367842,7.230027348885078,derived_total_minus_firearm,2023.0
Florida,12,2008,1365,18527305,7.3675043402156986,derived_total_minus_firearm,2023.0
Florida,12,2009,1405,18652644,7.53244419397057,derived_total_minus_firearm,2023.0
Florida,12,2010,1357,18801310,7.217582179114115,derived_total_minus_firearm,2023.0
Florida,12,2011,1417,19057542,7.435376503433653,derived_total_minus_firearm,2023.0
Florida,12,2012,1475,19317568,7.63553673008942,derived_total_minus_firearm,2023.0
Florida,12,2013,1392,19552860,7.119163130099638,derived_total_minus_firearm,2023.0
Florida,12,2014,1516,19893297,7.62065735006118,derived_total_minus_firearm,2023.0
Florida,12,2015,1603,20271272,7.907742543240502,derived_total_minus_firearm,2023.0
Florida,12,2016,1496,20612439,7.257753437135703,derived_total_minus_firearm,2023.0
Florida,12,2017,1526,20984400,7.27206877489945,derived_total_minus_firearm,2023.0
Florida,12,2018,1719,21299325,8.070678296143189,derived_total_minus_firearm,2023.0
Florida,12,2019,1680,21477737,7.822053133437661,derived_total_minus_firearm,2023.0
Florida,12,2020,1419,21733312,6.529147513273633,derived_total_minus_firearm,2023.0
Florida,12,2021,1439,21781128,6.6066367178045144,derived_total_minus_firearm,2023.0
Florida,12,2022,1487,22244823,6.684701424686546,derived_total_minus_firearm,2023.0
Florida,12,2023,1554,22610726,6.872844330606634,derived_total_minus_firearm,2023.0
Florida,12,2024,1442,23372215,6.169719044600608,derived_total_minus_firearm,2023.0
Georgia,13,1999,252,8045965,3.132004675635553,derived_total_minus_firearm,2022.0
Georgia,13,2000,265,8186453,3.23705516907017,derived_total_minus_firearm,2022.0
Georgia,13,2001,326,8377038,3.8915903210657508,derived_total_minus_firearm,2022.0
Georgia,13,2002,312,8508256,3.6670264740506164,derived_total_minus_firearm,2022.0
Georgia,13,2003,350,8622793,4.0590096503534285,derived_total_minus_firearm,2022.0
Georgia,13,2004,384,8769252,4.378936766784669,derived_total_minus_firearm,2022.0
Georgia,13,2005,349,8925922,3.90996022595761,derived_total_minus_firearm,2022.0
Georgia,13,2006,334,9155813,3.6479556758094533,derived_total_minus_firearm,2022.0
Georgia,13,2007,362,9349988,3.8716627229895906,derived_total_minus_firearm,2022.0
Georgia,13,2008,373,9504843,3.9243152148857163,derived_total_minus_firearm,2022.0
Georgia,13,2009,403,9620846,4.188820816797193,derived_total_minus_firearm,2022.0
Georgia,13,2010,425,9687653,4.387027487462648,derived_total_minus_firearm,2022.0
Georgia,13,2011,422,9815210,4.299449527824673,derived_total_minus_firearm,2022.0
Georgia,13,2012,422,9919945,4.254055844059621,derived_total_minus_firearm,2022.0
Georgia,13,2013,482,9992167,4.823778465672162,derived_total_minus_firearm,2022.0
Georgia,13,2014,463,10097343,4.585364684551175,derived_total_minus_firearm,2022.0
Georgia,13,2015,502,10214860,4.914409008052976,derived_total_minus_firearm,2022.0
Georgia,13,2016,544,10310371,5.276240787067701,derived_total_minus_firearm,2022.0
Georgia,13,2017,545,10429379,5.225622733625848,derived_total_minus_firearm,2022.0
Georgia,13,2018,585,10519475,5.561114028979585,derived_total_minus_firearm,2022.0
Georgia,13,2019,633,10617423,5.961898664110869,derived_total_minus_firearm,2022.0
Georgia,13,2020,560,10710017,5.228749870331672,derived_total_minus_firearm,2022.0
Georgia,13,2021,566,10799566,5.2409513493412625,derived_total_minus_firearm,2022.0
Georgia,13,2022,584,10912876,5.351476549353258,derived_total_minus_firearm,2022.0
Georgia,13,2023,565,11029227,5.122752483016262,derived_total_minus_firearm,2022.0
Georgia,13,2024,541,11180878,4.838618219427849,derived_total_minus_firearm,2022.0
Hawaii,15,1999,113,1210300,9.336528133520615,derived_total_minus_firearm,
Hawaii,15,2000,100,1211537,8.253978211148318,derived_total_minus_firearm,
Hawaii,15,2001,105,1225948,8.564800464620033,derived_total_minus_firearm,
Hawaii,15,2002,99,1239613,7.9863634860234605,derived_total_minus_firearm,
Hawaii,15,2003,107,1251154,8.55210469694378,derived_total_minus_firearm,
Hawaii,15,2004,85,1273569,6.674157426884607,derived_total_minus_firearm,
Hawaii,15,2005,86,1292729,6.652593080220218,derived_total_minus_firearm,
Hawaii,15,2006,100,1309731,7.635155615924186,derived_total_minus_firearm,
Hawaii,15,2007,108,1315675,8.208714158131755,derived_total_minus_firearm,
Hawaii,15,2008,106,1332213,7.956685605079668,derived_total_minus_firearm,
Hawaii,15,2009,139,1346717,10.321396403253244,derived_total_minus_firearm,
Hawaii,15,2010,170,1360301,12.497234068048176,derived_total_minus_firearm,
Hawaii,15,2011,141,1374810,10.255962642110546,derived_total_minus_firearm,
Hawaii,15,2012,148,1392313,10.629793731725552,derived_total_minus_firearm,
Hawaii,15,2013,143,1404054,10.18479346235971,derived_total_minus_firearm,
Hawaii,15,2014,174,1419561,12.257310534735737,derived_total_minus_firearm,
Hawaii,15,2015,157,1431603,10.966727507556216,derived_total_minus_firearm,
Hawaii,15,2016,138,1428557,9.660097566985428,derived_total_minus_firearm,
Hawaii,15,2017,199,1427538,13.94008425695148,derived_total_minus_firearm,
Hawaii,15,2018,146,1420491,10.278136221912002,derived_total_minus_firearm,
Hawaii,15,2019,183,1415872,12.9248971658455,derived_total_minus_firearm,
Hawaii,15,2020,154,1407006,10.945226957098974,derived_total_minus_firearm,
Hawaii,15,2021,160,1441553,11.099140995856551,derived_total_minus_firearm,
Hawaii,15,2022,203,1440196,14.095303694774879,derived_total_minus_firearm,
Hawaii,15,2023,174,1435138,12.12426958243737,derived_total_minus_firearm,
Hawaii,15,2024,169,1446146,11.68623361679941,derived_total_minus_firearm,
Idaho,16,1999,57,1275674,4.468226208263239,derived_total_minus_firearm,2016.0
Idaho,16,2000,61,1293953,4.714236143043834,derived_total_minus_firearm,2016.0
Idaho,16,2001,75,1319962,5.681981754020191,derived_total_minus_firearm,2016.0
Idaho,16,2002,66,1340372,4.924006171421068,derived_total_minus_firearm,2016.0
Idaho,16,2003,80,1363380,5.867769807390454,derived_total_minus_firearm,2016.0
Idaho,16,2004,85,1391802,6.107190534285767,derived_total_minus_firearm,2016.0
Idaho,16,2005,69,1428241,4.831117437463284,derived_total_minus_firearm,2016.0
Idaho,16,2006,77,1468669,5.2428423286662955,derived_total_minus_firearm,2016.0
Idaho,16,2007,76,1505105,5.049481597629402,derived_total_minus_firearm,2016.0
Idaho,16,2008,104,1534320,6.778247041034465,derived_total_minus_firearm,2016.0
Idaho,16,2009,128,1554439,8.234482022131456,derived_total_minus_firearm,2016.0
Idaho,16,2010,109,1567582,6.953384256772532,derived_total_minus_firearm,2016.0
Idaho,16,2011,114,1584985,7.19249708987782,derived_total_minus_firearm,2016.0
Idaho,16,2012,123,1595728,7.708080575135613,derived_total_minus_firearm,2016.0
Idaho,16,2013,108,1612136,6.699186669114766,derived_total_minus_firearm,2016.0
Idaho,16,2014,138,1634464,8.443134874796877,derived_total_minus_firearm,2016.0
Idaho,16,2015,144,1654930,8.70127437414271,derived_total_minus_firearm,2016.0
Idaho,16,2016,136,1683140,8.080135936404579,derived_total_minus_firearm,2016.0
Idaho,16,2017,149,1716943,8.678214710680555,derived_total_minus_firearm,2016.0
Idaho,16,2018,169,1754208,9.633977270654336,derived_total_minus_firearm,2016.0
Idaho,16,2019,142,1787065,7.945989653426148,derived_total_minus_firearm,2016.0
Idaho,16,2020,142,1826913,7.772674451383294,derived_total_minus_firearm,2016.0
Idaho,16,2021,126,1900923,6.628358960357682,derived_total_minus_firearm,2016.0
Idaho,16,2022,160,1939033,8.251535688149712,derived_total_minus_firearm,2016.0
Idaho,16,2023,156,1964726,7.940038458288839,derived_total_minus_firearm,2016.0
Idaho,16,2024,152,2001619,7.593852776177686,derived_total_minus_firearm,2016.0
Illinois,17,1999,549,12359020,4.442099778137749,derived_total_minus_firearm,
Illinois,17,2000,579,12419293,4.662101135708772,derived_total_minus_firearm,
Illinois,17,2001,646,12488445,5.172781719421433,derived_total_minus_firearm,
Illinois,17,2002,699,12525556,5.5805905941420875,derived_total_minus_firearm,
Illinois,17,2003,620,12556006,4.9378759455833325,derived_total_minus_firearm,
Illinois,17,2004,652,12589773,5.178806639325428,derived_total_minus_firearm,
Illinois,17,2005,675,12609903,5.352935704580757,derived_total_minus_firearm,
Illinois,17,2006,644,12643955,5.093343024393871,derived_total_minus_firearm,
Illinois,17,2007,696,12695866,5.482099448749697,derived_total_minus_firearm,
Illinois,17,2008,771,12747038,6.048463964726549,derived_total_minus_firearm,
Illinois,17,2009,791,12796778,6.181243434870872,derived_total_minus_firearm,
Illinois,17,2010,748,12830632,5.829798563313171,derived_total_minus_firearm,
Illinois,17,2011,776,12869257,6.02987414114117,derived_total_minus_firearm,
Illinois,17,2012,816,12875255,6.337738553527679,derived_total_minus_firearm,
Illinois,17,2013,836,12882135,6.489607506830196,derived_total_minus_firearm,
Illinois,17,2014,880,12880580,6.831990484900525,derived_total_minus_firearm,
Illinois,17,2015,886,12859995,6.889582771999523,derived_total_minus_firearm,
Illinois,17,2016,926,12801539,7.233505284013117,derived_total_minus_firearm,
Illinois,17,2017,913,12802023,7.131685359415461,derived_total_minus_firearm,
Illinois,17,2018,925,12741080,7.259981100503254,derived_total_minus_firearm,
Illinois,17,2019,909,12671821,7.173396783303678,derived_total_minus_firearm,
Illinois,17,2020,824,12587530,6.546161161085616,derived_total_minus_firearm,
Illinois,17,2021,807,12671469,6.3686380797680195,derived_total_minus_firearm,
Illinois,17,2022,884,12582032,7.025892161138995,derived_total_minus_firearm,
Illinois,17,2023,909,12549689,7.243207381473757,derived_total_minus_firearm,
Illinois,17,2024,805,12710158,6.33351686108072,derived_total_minus_firearm,
Indiana,18,1999,261,6044969,4.317640007748593,derived_total_minus_firearm,2022.0
Indiana,18,2000,273,6080485,4.489773430902304,derived_total_minus_firearm,2022.0
Indiana,18,2001,306,6127760,4.993668159327388,derived_total_minus_firearm,2022.0
