State,State Code,Year,Deaths,Population,crude_rate_wonder,ageadj_rate_per_100k,source,permitless_year
Texas,48,2003,974,22030931,4.4,4.3,WONDER_1999_2020,2021.0
Texas,48,2004,923,22394023,4.1,4.0,WONDER_1999_2020,2021.0
Texas,48,2005,1009,22778123,4.4,4.3,WONDER_1999_2020,2021.0
Texas,48,2006,1033,23359580,4.4,4.3,WONDER_1999_2020,2021.0
Texas,48,2007,1029,23831983,4.3,4.2,WONDER_1999_2020,2021.0
Texas,48,2008,1006,24309039,4.1,4.1,WONDER_1999_2020,2021.0
Texas,48,2009,1003,24801761,4.0,4.0,WONDER_1999_2020,2021.0
Texas,48,2010,913,25145561,3.6,3.6,WONDER_1999_2020,2021.0
Texas,48,2011,812,25674681,3.2,3.1,WONDER_1999_2020,2021.0
Texas,48,2012,894,26059203,3.4,3.4,WONDER_1999_2020,2021.0
Texas,48,2013,912,26448193,3.4,3.5,WONDER_1999_2020,2021.0
Texas,48,2014,965,26956958,3.6,3.6,WONDER_1999_2020,2021.0
Texas,48,2015,1110,27469114,4.0,4.0,WONDER_1999_2020,2021.0
Texas,48,2016,1222,27862596,4.4,4.4,WONDER_1999_2020,2021.0
Texas,48,2017,1254,28304596,4.4,4.4,WONDER_1999_2020,2021.0
Texas,48,2018,1145,28701845,4.0,4.0,WONDER_1999_2020,2021.0
Texas,48,2019,1282,28995881,4.4,4.4,WONDER_1999_2020,2021.0
Texas,48,2020,1734,29360759,5.9,6.0,WONDER_1999_2020,2021.0
Texas,48,2021,1942,29527941,6.6,6.6,WONDER_2018_2024_age_adjusted,2021.0
Texas,48,2022,1826,30029572,6.1,6.1,WONDER_2018_2024_age_adjusted,2021.0
Texas,48,2023,1706,30503301,5.6,5.6,WONDER_2018_2024_age_adjusted,2021.0
Texas,48,2024,1450,31290831,4.6,4.6,WONDER_2018_2024_age_adjusted,2021.0
Utah,49,1999,30,2203482,1.4,1.3,WONDER_1999_2020,2021.0
Utah,49,2000,16,2233169,,,WONDER_1999_2020,2021.0
Utah,49,2001,40,2283715,1.8,1.7,WONDER_1999_2020,2021.0
Utah,49,2002,27,2324815,1.2,1.2,WONDER_1999_2020,2021.0
Utah,49,2003,37,2360137,1.6,1.5,WONDER_1999_2020,2021.0
Utah,49,2004,30,2401580,1.2,1.3,WONDER_1999_2020,2021.0
Utah,49,2005,33,2457719,1.3,1.3,WONDER_1999_2020,2021.0
Utah,49,2006,29,2525507,1.1,1.2,WONDER_1999_2020,2021.0
Utah,49,2007,40,2597746,1.5,1.5,WONDER_1999_2020,2021.0
Utah,49,2008,24,2663029,0.9,1.0,WONDER_1999_2020,2021.0
Utah,49,2009,30,2723421,1.1,1.1,WONDER_1999_2020,2021.0
Utah,49,2010,27,2763885,1.0,1.0,WONDER_1999_2020,2021.0
Utah,49,2011,27,2817222,1.0,1.0,WONDER_1999_2020,2021.0
Utah,49,2012,28,2855287,1.0,1.0,WONDER_1999_2020,2021.0
Utah,49,2013,33,2900872,1.1,1.2,WONDER_1999_2020,2021.0
Utah,49,2014,36,2942902,1.2,1.2,WONDER_1999_2020,2021.0
Utah,49,2015,41,2995919,1.4,1.3,WONDER_1999_2020,2021.0
Utah,49,2016,48,3051217,1.6,1.5,WONDER_1999_2020,2021.0
Utah,49,2017,53,3101833,1.7,1.7,WONDER_1999_2020,2021.0
Utah,49,2018,34,3161105,1.1,1.1,WONDER_1999_2020,2021.0
Utah,49,2019,51,3205958,1.6,1.6,WONDER_1999_2020,2021.0
Utah,49,2020,75,3249879,2.3,2.3,WONDER_1999_2020,2021.0
Utah,49,2021,70,3337975,2.1,2.1,WONDER_2018_2024_age_adjusted,2021.0
Utah,49,2022,48,3380800,1.4,1.4,WONDER_2018_2024_age_adjusted,2021.0
Utah,49,2023,61,3417734,1.8,1.8,WONDER_2018_2024_age_adjusted,2021.0
Utah,49,2024,58,3503613,1.7,1.6,WONDER_2018_2024_age_adjusted,2021.0
Vermont,50,2015,11,626042,,,WONDER_1999_2020,
Vermont,50,2018,10,626299,,,WONDER_1999_2020,
Vermont,50,2022,13,647064,2.0,2.4,WONDER_2018_2024_age_adjusted,
Vermont,50,2023,14,647464,2.2,2.4,WONDER_2018_2024_age_adjusted,
Vermont,50,2024,12,648493,1.9,2.1,WONDER_2018_2024_age_adjusted,
Virginia,51,1999,280,7000174,4.0,3.9,WONDER_1999_2020,
Virginia,51,2000,284,7078515,4.0,3.9,WONDER_1999_2020,
Virginia,51,2001,275,7198362,3.8,3.7,WONDER_1999_2020,
Virginia,51,2002,286,7286873,3.9,3.9,WONDER_1999_2020,
Virginia,51,2003,336,7366977,4.6,4.5,WONDER_1999_2020,
Virginia,51,2004,295,7475575,3.9,3.9,WONDER_1999_2020,
Virginia,51,2005,353,7577105,4.7,4.6,WONDER_1999_2020,
Virginia,51,2006,284,7673725,3.7,3.6,WONDER_1999_2020,
Virginia,51,2007,308,7751000,4.0,3.9,WONDER_1999_2020,
Virginia,51,2008,251,7833496,3.2,3.2,WONDER_1999_2020,
Virginia,51,2009,272,7925937,3.4,3.4,WONDER_1999_2020,
Virginia,51,2010,271,8001024,3.4,3.4,WONDER_1999_2020,
Virginia,51,2011,231,8096604,2.9,2.9,WONDER_1999_2020,
Virginia,51,2012,224,8185867,2.7,2.7,WONDER_1999_2020,
Virginia,51,2013,233,8260405,2.8,2.8,WONDER_1999_2020,
Virginia,51,2014,235,8326289,2.8,2.8,WONDER_1999_2020,
Virginia,51,2015,276,8382993,3.3,3.3,WONDER_1999_2020,
Virginia,51,2016,353,8411808,4.2,4.3,WONDER_1999_2020,
Virginia,51,2017,345,8470020,4.1,4.1,WONDER_1999_2020,
Virginia,51,2018,334,8517685,3.9,4.1,WONDER_1999_2020,
Virginia,51,2019,342,8535519,4.0,4.2,WONDER_1999_2020,
Virginia,51,2020,440,8590563,5.1,5.3,WONDER_1999_2020,
Virginia,51,2021,505,8642274,5.8,6.1,WONDER_2018_2024_age_adjusted,
Virginia,51,2022,556,8683619,6.4,6.7,WONDER_2018_2024_age_adjusted,
Virginia,51,2023,475,8715698,5.4,5.6,WONDER_2018_2024_age_adjusted,
Virginia,51,2024,395,8811195,4.5,4.7,WONDER_2018_2024_age_adjusted,
Washington,53,1999,108,5842564,1.8,1.8,WONDER_1999_2020,
Washington,53,2000,112,5894121,1.9,1.9,WONDER_1999_2020,
Washington,53,2001,106,5985722,1.8,1.7,WONDER_1999_2020,
Washington,53,2002,110,6052349,1.8,1.8,WONDER_1999_2020,
Washington,53,2003,111,6104115,1.8,1.8,WONDER_1999_2020,
Washington,53,2004,122,6178645,2.0,2.0,WONDER_1999_2020,
Washington,53,2005,141,6257305,2.3,2.2,WONDER_1999_2020,
Washington,53,2006,123,6370753,1.9,1.9,WONDER_1999_2020,
Washington,53,2007,124,6461587,1.9,1.9,WONDER_1999_2020,
Washington,53,2008,127,6562231,1.9,1.9,WONDER_1999_2020,
Washington,53,2009,118,6667426,1.8,1.8,WONDER_1999_2020,
Washington,53,2010,114,6724540,1.7,1.7,WONDER_1999_2020,
Washington,53,2011,88,6830038,1.3,1.3,WONDER_1999_2020,
Washington,53,2012,127,6897012,1.8,1.9,WONDER_1999_2020,
Washington,53,2013,116,6971406,1.7,1.7,WONDER_1999_2020,
Washington,53,2014,120,7061530,1.7,1.8,WONDER_1999_2020,
Washington,53,2015,162,7170351,2.3,2.3,WONDER_1999_2020,
Washington,53,2016,146,7288000,2.0,2.0,WONDER_1999_2020,
Washington,53,2017,165,7405743,2.2,2.3,WONDER_1999_2020,
Washington,53,2018,173,7535591,2.3,2.4,WONDER_1999_2020,
Washington,53,2019,165,7614893,2.2,2.2,WONDER_1999_2020,
Washington,53,2020,211,7693612,2.7,2.8,WONDER_1999_2020,
Washington,53,2021,254,7738692,3.3,3.4,WONDER_2018_2024_age_adjusted,
Washington,53,2022,313,7785786,4.0,4.1,WONDER_2018_2024_age_adjusted,
Washington,53,2023,317,7812880,4.1,4.1,WONDER_2018_2024_age_adjusted,
Washington,53,2024,235,7958180,3.0,3.1,WONDER_2018_2024_age_adjusted,
West Virginia,54,1999,62,1811799,3.4,3.5,WONDER_1999_2020,2016.0
West Virginia,54,2000,56,1808344,3.1,3.1,WONDER_1999_2020,2016.0
West Virginia,54,2001,38,1801481,2.1,2.1,WONDER_1999_2020,2016.0
West Virginia,54,2002,66,1805414,3.7,3.8,WONDER_1999_2020,2016.0
West Virginia,54,2003,60,1812295,3.3,3.4,WONDER_1999_2020,2016.0
West Virginia,54,2004,52,1816438,2.9,2.9,WONDER_1999_2020,2016.0
West Virginia,54,2005,57,1820492,3.1,3.3,WONDER_1999_2020,2016.0
West Virginia,54,2006,57,1827912,3.1,3.2,WONDER_1999_2020,2016.0
West Virginia,54,2007,46,1834052,2.5,2.7,WONDER_1999_2020,2016.0
West Virginia,54,2008,37,1840310,2.0,2.2,WONDER_1999_2020,2016.0
West Virginia,54,2009,57,1847775,3.1,3.2,WONDER_1999_2020,2016.0
West Virginia,54,2010,47,1852994,2.5,2.7,WONDER_1999_2020,2016.0
West Virginia,54,2011,61,1855364,3.3,3.5,WONDER_1999_2020,2016.0
West Virginia,54,2012,66,1855413,3.6,4.0,WONDER_1999_2020,2016.0
West Virginia,54,2013,43,1854304,2.3,2.4,WONDER_1999_2020,2016.0
West Virginia,54,2014,58,1850326,3.1,3.4,WONDER_1999_2020,2016.0
West Virginia,54,2015,50,1844128,2.7,2.9,WONDER_1999_2020,2016.0
West Virginia,54,2016,78,1831102,4.3,4.6,WONDER_1999_2020,2016.0
West Virginia,54,2017,69,1815857,3.8,4.1,WONDER_1999_2020,2016.0
West Virginia,54,2018,66,1805832,3.7,4.1,WONDER_1999_2020,2016.0
West Virginia,54,2019,76,1792147,4.2,4.9,WONDER_1999_2020,2016.0
West Virginia,54,2020,87,1784787,4.9,5.5,WONDER_1999_2020,2016.0
West Virginia,54,2021,86,1782959,4.8,5.4,WONDER_2018_2024_age_adjusted,2016.0
West Virginia,54,2022,81,1775156,4.6,5.0,WONDER_2018_2024_age_adjusted,2016.0
West Virginia,54,2023,62,1770071,3.5,3.9,WONDER_2018_2024_age_adjusted,2016.0
West Virginia,54,2024,64,1769979,3.6,3.9,WONDER_2018_2024_age_adjusted,2016.0
Wisconsin,55,1999,128,5332666,2.4,2.4,WONDER_1999_2020,
Wisconsin,55,2000,112,5363675,2.1,2.1,WONDER_1999_2020,
Wisconsin,55,2001,134,5406835,2.5,2.5,WONDER_1999_2020,
Wisconsin,55,2002,122,5445162,2.2,2.2,WONDER_1999_2020,
Wisconsin,55,2003,140,5479203,2.6,2.6,WONDER_1999_2020,
Wisconsin,55,2004,93,5514026,1.7,1.7,WONDER_1999_2020,
Wisconsin,55,2005,159,5546166,2.9,2.9,WONDER_1999_2020,
Wisconsin,55,2006,110,5577655,2.0,2.0,WONDER_1999_2020,
Wisconsin,55,2007,132,5610775,2.4,2.3,WONDER_1999_2020,
Wisconsin,55,2008,81,5640996,1.4,1.5,WONDER_1999_2020,
Wisconsin,55,2009,103,5669264,1.8,1.9,WONDER_1999_2020,
Wisconsin,55,2010,106,5686986,1.9,1.9,WONDER_1999_2020,
Wisconsin,55,2011,86,5711767,1.5,1.6,WONDER_1999_2020,
Wisconsin,55,2012,126,5726398,2.2,2.4,WONDER_1999_2020,
Wisconsin,55,2013,115,5742713,2.0,2.1,WONDER_1999_2020,
Wisconsin,55,2014,121,5757564,2.1,2.2,WONDER_1999_2020,
Wisconsin,55,2015,175,5771337,3.0,3.2,WONDER_1999_2020,
Wisconsin,55,2016,188,5778708,3.3,3.5,WONDER_1999_2020,
Wisconsin,55,2017,159,5795483,2.7,2.9,WONDER_1999_2020,
Wisconsin,55,2018,153,5813568,2.6,2.9,WONDER_1999_2020,
Wisconsin,55,2019,153,5822434,2.6,2.8,WONDER_1999_2020,
Wisconsin,55,2020,253,5832655,4.3,4.6,WONDER_1999_2020,
Wisconsin,55,2021,290,5895908,4.9,5.3,WONDER_2018_2024_age_adjusted,
Wisconsin,55,2022,277,5892539,4.7,5.1,WONDER_2018_2024_age_adjusted,
Wisconsin,55,2023,236,5910955,4.0,4.3,WONDER_2018_2024_age_adjusted,
Wisconsin,55,2024,207,5960975,3.5,3.7,WONDER_2018_2024_age_adjusted,
Wyoming,56,2005,11,514157,,,WONDER_1999_2020,2011.0
Wyoming,56,2009,10,559851,,,WONDER_1999_2020,2011.0
Wyoming,56,2011,12,568158,,,WONDER_1999_2020,2011.0
Wyoming,56,2015,13,586107,,,WONDER_1999_2020,2011.0
Wyoming,56,2016,11,585501,,,WONDER_1999_2020,2011.0
Wyoming,56,2018,13,577737,,,WONDER_1999_2020,2011.0
Wyoming,56,2019,16,578759,,,WONDER_1999_2020,2011.0
Wyoming,56,2020,18,582328,,,WONDER_1999_2020,2011.0
Wyoming,56,2021,10,578803,1.7,1.8,WONDER_2018_2024_age_adjusted,2011.0
Wyoming,56,2022,14,581381,2.4,2.6,WONDER_2018_2024_age_adjusted,2011.0
Wyoming,56,2023,10,584057,1.7,1.7,WONDER_2018_2024_age_adjusted,2011.0
Wyoming,56,2024,11,587618,1.9,2.0,WONDER_2018_2024_age_adjusted,2011.0
