State,State Code,Year,Deaths,Population,rate_per_100k,source,permitless_year
Maine,23,2006,158,1323619,11.936969777556834,WONDER_1999_2020,2015.0
Maine,23,2007,191,1327040,14.392934651555342,WONDER_1999_2020,2015.0
Maine,23,2008,181,1330509,13.603816283843251,WONDER_1999_2020,2015.0
Maine,23,2009,197,1329590,14.816597597755697,WONDER_1999_2020,2015.0
Maine,23,2010,186,1328361,14.002217770621089,WONDER_1999_2020,2015.0
Maine,23,2011,235,1328188,17.693278361195855,WONDER_1999_2020,2015.0
Maine,23,2012,210,1329192,15.799071917375366,WONDER_1999_2020,2015.0
Maine,23,2013,245,1328302,18.44460070074426,WONDER_1999_2020,2015.0
Maine,23,2014,220,1330089,16.540246554929784,WONDER_1999_2020,2015.0
Maine,23,2015,236,1329328,17.753331006343053,WONDER_1999_2020,2015.0
Maine,23,2016,228,1331479,17.123814945635644,WONDER_1999_2020,2015.0
Maine,23,2017,274,1335907,20.510409781519222,WONDER_1999_2020,2015.0
Maine,23,2018,270,1338404,20.173281012310184,WONDER_1999_2020,2015.0
Maine,23,2019,276,1344212,20.532475532133322,WONDER_1999_2020,2015.0
Maine,23,2020,234,1350141,17.331523152026342,WONDER_1999_2020,2015.0
Maine,23,2021,277,1372247,20.18587032800946,WONDER_2018_2024_single_race,2015.0
Maine,23,2022,269,1385340,19.417615892127564,WONDER_2018_2024_single_race,2015.0
Maine,23,2023,274,1395722,19.631416571494896,WONDER_2018_2024_single_race,2015.0
Maine,23,2024,285,1405012,20.284524260291015,WONDER_2018_2024_single_race,2015.0
Maryland,24,1999,439,5254509,8.354729243017758,WONDER_1999_2020,
Maryland,24,2000,483,5296486,9.11925378449032,WONDER_1999_2020,
Maryland,24,2001,464,5374691,8.633054439780818,WONDER_1999_2020,
Maryland,24,2002,481,5440389,8.841279548208778,WONDER_1999_2020,
Maryland,24,2003,506,5496269,9.20624518195889,WONDER_1999_2020,
Maryland,24,2004,504,5546935,9.086098899662607,WONDER_1999_2020,
Maryland,24,2005,485,5592379,8.672516651679008,WONDER_1999_2020,
Maryland,24,2006,512,5627367,9.09839361818769,WONDER_1999_2020,
Maryland,24,2007,524,5653408,9.268745507134811,WONDER_1999_2020,
Maryland,24,2008,516,5684965,9.076573030792627,WONDER_1999_2020,
Maryland,24,2009,568,5730388,9.912068781380945,WONDER_1999_2020,
Maryland,24,2010,510,5773552,8.833383677846843,WONDER_1999_2020,
Maryland,24,2011,569,5828289,9.762727963558431,WONDER_1999_2020,
Maryland,24,2012,598,5884563,10.162181966613323,WONDER_1999_2020,
Maryland,24,2013,583,5928814,9.833332602439544,WONDER_1999_2020,
Maryland,24,2014,621,5976407,10.390858587776904,WONDER_1999_2020,
Maryland,24,2015,563,6006401,9.373333548659172,WONDER_1999_2020,
Maryland,24,2016,594,6016447,9.872936635193495,WONDER_1999_2020,
Maryland,24,2017,640,6052177,10.574707249969721,WONDER_1999_2020,
Maryland,24,2018,659,6042718,10.90568846668006,WONDER_1999_2020,
Maryland,24,2019,666,6045680,11.016130526260074,WONDER_1999_2020,
Maryland,24,2020,593,6055802,9.792262032345178,WONDER_1999_2020,
Maryland,24,2021,626,6165129,10.153883235857675,WONDER_2018_2024_single_race,
Maryland,24,2022,626,6164660,10.15465573121632,WONDER_2018_2024_single_race,
Maryland,24,2023,617,6180253,9.983410064280541,WONDER_2018_2024_single_race,
Maryland,24,2024,646,6263220,10.314183439189426,WONDER_2018_2024_single_race,
Massachusetts,25,1999,431,6317345,6.822486345133913,WONDER_1999_2020,
Massachusetts,25,2000,389,6349097,6.126855519769189,WONDER_1999_2020,
Massachusetts,25,2001,426,6397634,6.6587116424603225,WONDER_1999_2020,
Massachusetts,25,2002,438,6417206,6.825400337779402,WONDER_1999_2020,
Massachusetts,25,2003,435,6422565,6.7729949015697,WONDER_1999_2020,
Massachusetts,25,2004,428,6412281,6.6746918920115945,WONDER_1999_2020,
Massachusetts,25,2005,480,6403290,7.496146512183581,WONDER_1999_2020,
Massachusetts,25,2006,453,6410084,7.066990073765024,WONDER_1999_2020,
Massachusetts,25,2007,519,6431559,8.069583129067151,WONDER_1999_2020,
Massachusetts,25,2008,512,6468967,7.91471033937876,WONDER_1999_2020,
Massachusetts,25,2009,535,6517613,8.20852664925027,WONDER_1999_2020,
Massachusetts,25,2010,601,6547629,9.17889513898848,WONDER_1999_2020,
Massachusetts,25,2011,588,6587536,8.925947425562457,WONDER_1999_2020,
Massachusetts,25,2012,609,6646144,9.163208019567437,WONDER_1999_2020,
Massachusetts,25,2013,575,6692824,8.591291209809194,WONDER_1999_2020,
Massachusetts,25,2014,599,6745408,8.880115183544124,WONDER_1999_2020,
Massachusetts,25,2015,648,6794422,9.53723510255913,WONDER_1999_2020,
Massachusetts,25,2016,637,6811779,9.351448424853478,WONDER_1999_2020,
Massachusetts,25,2017,683,6859819,9.95653092304622,WONDER_1999_2020,
Massachusetts,25,2018,743,6902149,10.764763264310869,WONDER_1999_2020,
Massachusetts,25,2019,648,6892503,9.401519302929573,WONDER_1999_2020,
Massachusetts,25,2020,629,6893574,9.124439659311701,WONDER_1999_2020,
Massachusetts,25,2021,610,6984723,8.733345617285037,WONDER_2018_2024_single_race,
Massachusetts,25,2022,633,6981974,9.066203913105376,WONDER_2018_2024_single_race,
Massachusetts,25,2023,671,7001399,9.583798895049403,WONDER_2018_2024_single_race,
Massachusetts,25,2024,656,7136171,9.192604829676867,WONDER_2018_2024_single_race,
Michigan,26,1999,979,9897116,9.891770491525007,WONDER_1999_2020,
Michigan,26,2000,981,9938444,9.870760453044761,WONDER_1999_2020,
Michigan,26,2001,1063,9991120,10.63944782967275,WONDER_1999_2020,
Michigan,26,2002,1113,10015710,11.112542196209755,WONDER_1999_2020,
Michigan,26,2003,1036,10041152,10.31754125423059,WONDER_1999_2020,
Michigan,26,2004,1105,10055315,10.989213167364722,WONDER_1999_2020,
Michigan,26,2005,1116,10051137,11.103221456438211,WONDER_1999_2020,
Michigan,26,2006,1149,10036081,11.448691974486854,WONDER_1999_2020,
Michigan,26,2007,1142,10001284,11.418533860252344,WONDER_1999_2020,
Michigan,26,2008,1192,9946889,11.98364634409814,WONDER_1999_2020,
Michigan,26,2009,1179,9901591,11.907177341499967,WONDER_1999_2020,
Michigan,26,2010,1274,9883640,12.889987899195033,WONDER_1999_2020,
Michigan,26,2011,1228,9876187,12.433948445893137,WONDER_1999_2020,
Michigan,26,2012,1274,9883360,12.890353078305353,WONDER_1999_2020,
Michigan,26,2013,1304,9895622,13.177544574762457,WONDER_1999_2020,
Michigan,26,2014,1360,9909877,13.723681938736476,WONDER_1999_2020,
Michigan,26,2015,1426,9922576,14.371268106185328,WONDER_1999_2020,
Michigan,26,2016,1375,9928300,13.849299477251895,WONDER_1999_2020,
Michigan,26,2017,1462,9962311,14.675309775011039,WONDER_1999_2020,
Michigan,26,2018,1553,9995915,15.536346597585114,WONDER_1999_2020,
Michigan,26,2019,1477,9986857,14.7894377580454,WONDER_1999_2020,
Michigan,26,2020,1451,9966555,14.55869154386847,WONDER_1999_2020,
Michigan,26,2021,1495,10050811,14.874421576527505,WONDER_2018_2024_single_race,
Michigan,26,2022,1531,10034113,15.257950553277603,WONDER_2018_2024_single_race,
Michigan,26,2023,1544,10037261,15.382682586414761,WONDER_2018_2024_single_race,
Michigan,26,2024,1464,10140459,14.437216303522357,WONDER_2018_2024_single_race,
Minnesota,27,1999,439,4873481,9.007934985280542,WONDER_1999_2020,
Minnesota,27,2000,442,4919479,8.984691265070955,WONDER_1999_2020,
Minnesota,27,2001,485,4982796,9.733490995818412,WONDER_1999_2020,
Minnesota,27,2002,500,5018935,9.962272872631345,WONDER_1999_2020,
Minnesota,27,2003,498,5053572,9.854415846850506,WONDER_1999_2020,
Minnesota,27,2004,527,5087713,10.358288684915992,WONDER_1999_2020,
Minnesota,27,2005,547,5119598,10.684432644906884,WONDER_1999_2020,
Minnesota,27,2006,558,5163555,10.806508306777017,WONDER_1999_2020,
Minnesota,27,2007,575,5207203,11.042396465050432,WONDER_1999_2020,
Minnesota,27,2008,598,5247018,11.396949657881867,WONDER_1999_2020,
Minnesota,27,2009,591,5281203,11.19063213438302,WONDER_1999_2020,
Minnesota,27,2010,610,5303925,11.500916773898576,WONDER_1999_2020,
Minnesota,27,2011,687,5344861,12.853468032190174,WONDER_1999_2020,
Minnesota,27,2012,659,5379139,12.251031252399313,WONDER_1999_2020,
Minnesota,27,2013,681,5420380,12.563694796305795,WONDER_1999_2020,
Minnesota,27,2014,690,5457173,12.643909218197773,WONDER_1999_2020,
Minnesota,27,2015,735,5489594,13.388968291644154,WONDER_1999_2020,
Minnesota,27,2016,752,5519952,13.623306869335096,WONDER_1999_2020,
Minnesota,27,2017,785,5576606,14.076662400033282,WONDER_1999_2020,
Minnesota,27,2018,742,5611179,13.223602383741456,WONDER_1999_2020,
Minnesota,27,2019,833,5639632,14.77046729290138,WONDER_1999_2020,
Minnesota,27,2020,763,5657342,13.486898971283686,WONDER_1999_2020,
Minnesota,27,2021,813,5707390,14.24468977939128,WONDER_2018_2024_single_race,
Minnesota,27,2022,867,5717184,15.164808409174867,WONDER_2018_2024_single_race,
Minnesota,27,2023,823,5737915,14.34318912008979,WONDER_2018_2024_single_race,
Minnesota,27,2024,830,5793151,14.327263349427625,WONDER_2018_2024_single_race,
Mississippi,28,1999,308,2828408,10.889518061043526,WONDER_1999_2020,2015.0
Mississippi,28,2000,296,2844658,10.405468776914484,WONDER_1999_2020,2015.0
Mississippi,28,2001,329,2852994,11.531745247273566,WONDER_1999_2020,2015.0
Mississippi,28,2002,346,2858681,12.103484089340503,WONDER_1999_2020,2015.0
Mississippi,28,2003,340,2868312,11.853661665815993,WONDER_1999_2020,2015.0
Mississippi,28,2004,353,2889010,12.218718522954228,WONDER_1999_2020,2015.0
Mississippi,28,2005,364,2905943,12.52605436514068,WONDER_1999_2020,2015.0
Mississippi,28,2006,328,2904978,11.290963305057732,WONDER_1999_2020,2015.0
Mississippi,28,2007,399,2928350,13.625420458620043,WONDER_1999_2020,2015.0
Mississippi,28,2008,411,2947806,13.942572883018759,WONDER_1999_2020,2015.0
Mississippi,28,2009,383,2958774,12.944550682140644,WONDER_1999_2020,2015.0
Mississippi,28,2010,390,2967297,13.143274839020158,WONDER_1999_2020,2015.0
Mississippi,28,2011,391,2978512,13.1273602389381,WONDER_1999_2020,2015.0
Mississippi,28,2012,414,2984926,13.869690571893575,WONDER_1999_2020,2015.0
Mississippi,28,2013,391,2991207,13.07164632872282,WONDER_1999_2020,2015.0
Mississippi,28,2014,384,2994079,12.825312892545586,WONDER_1999_2020,2015.0
Mississippi,28,2015,435,2992333,14.537152115088794,WONDER_1999_2020,2015.0
Mississippi,28,2016,384,2988726,12.848283850710972,WONDER_1999_2020,2015.0
Mississippi,28,2017,446,2984100,14.945879829764419,WONDER_1999_2020,2015.0
Mississippi,28,2018,423,2986530,14.163594539482277,WONDER_1999_2020,2015.0
Mississippi,28,2019,439,2976149,14.750605564439146,WONDER_1999_2020,2015.0
Mississippi,28,2020,411,2966786,13.853375336138164,WONDER_1999_2020,2015.0
Mississippi,28,2021,480,2949965,16.27137949094311,WONDER_2018_2024_single_race,2015.0
Mississippi,28,2022,421,2940057,14.319450269161448,WONDER_2018_2024_single_race,2015.0
Mississippi,28,2023,460,2939690,15.647908452932112,WONDER_2018_2024_single_race,2015.0
Mississippi,28,2024,462,2943045,15.698027043419316,WONDER_2018_2024_single_race,2015.0
Missouri,29,1999,708,5561948,12.729353097152293,WONDER_1999_2020,2017.0
Missouri,29,2000,704,5595211,12.58218858949198,WONDER_1999_2020,2017.0
Missouri,29,2001,734,5641142,13.011549789032077,WONDER_1999_2020,2017.0
Missouri,29,2002,698,5674825,12.299938764631507,WONDER_1999_2020,2017.0
Missouri,29,2003,685,5709403,11.997751778951319,WONDER_1999_2020,2017.0
Missouri,29,2004,724,5747741,12.596253032278247,WONDER_1999_2020,2017.0
Missouri,29,2005,735,5790300,12.693642816434382,WONDER_1999_2020,2017.0
Missouri,29,2006,807,5842704,13.812097960122573,WONDER_1999_2020,2017.0
Missouri,29,2007,814,5887612,13.825639325417503,WONDER_1999_2020,2017.0
Missouri,29,2008,792,5923916,13.369534611901992,WONDER_1999_2020,2017.0
Missouri,29,2009,867,5961088,14.544324794399948,WONDER_1999_2020,2017.0
Missouri,29,2010,863,5988927,14.409926853341176,WONDER_1999_2020,2017.0
Missouri,29,2011,935,6010688,15.555623582524996,WONDER_1999_2020,2017.0
Missouri,29,2012,920,6021988,15.277346949213449,WONDER_1999_2020,2017.0
Missouri,29,2013,967,6044171,15.998885537818172,WONDER_1999_2020,2017.0
Missouri,29,2014,1024,6063589,16.887688133216155,WONDER_1999_2020,2017.0
Missouri,29,2015,1061,6083672,17.440124977151957,WONDER_1999_2020,2017.0
Missouri,29,2016,1137,6093000,18.660758247168882,WONDER_1999_2020,2017.0
Missouri,29,2017,1158,6113532,18.94158728538593,WONDER_1999_2020,2017.0
Missouri,29,2018,1237,6126452,20.19113183291079,WONDER_1999_2020,2017.0
Missouri,29,2019,1142,6137428,18.607142926972013,WONDER_1999_2020,2017.0
Missouri,29,2020,1129,6151548,18.353103966676354,WONDER_1999_2020,2017.0
Missouri,29,2021,1184,6168187,19.195267588352948,WONDER_2018_2024_single_race,2017.0
Missouri,29,2022,1231,6177957,19.925680933033362,WONDER_2018_2024_single_race,2017.0
Missouri,29,2023,1153,6196156,18.608311346583267,WONDER_2018_2024_single_race,2017.0
Missouri,29,2024,1169,6245466,18.71757848013263,WONDER_2018_2024_single_race,2017.0
Montana,30,1999,162,897507,18.049998495833457,WONDER_1999_2020,2021.0
Montana,30,2000,158,902195,17.512843675702037,WONDER_1999_2020,2021.0
Montana,30,2001,177,906961,19.51572338832651,WONDER_1999_2020,2021.0
Montana,30,2002,184,911667,20.182807977035473,WONDER_1999_2020,2021.0
Montana,30,2003,180,919630,19.573089177169077,WONDER_1999_2020,2021.0
Montana,30,2004,175,930009,18.81702220086042,WONDER_1999_2020,2021.0
Montana,30,2005,207,940102,22.01888731222782,WONDER_1999_2020,2021.0
Montana,30,2006,189,952692,19.8385207391266,WONDER_1999_2020,2021.0
Montana,30,2007,196,964706,20.317070693040158,WONDER_1999_2020,2021.0
Montana,30,2008,203,976415,20.79034017297973,WONDER_1999_2020,2021.0
Montana,30,2009,219,983982,22.256504692159,WONDER_1999_2020,2021.0
Montana,30,2010,230,989415,23.24605954023337,WONDER_1999_2020,2021.0
Montana,30,2011,233,998199,23.342039012261083,WONDER_1999_2020,2021.0
Montana,30,2012,233,1005141,23.18082736650878,WONDER_1999_2020,2021.0
Montana,30,2013,243,1015165,23.9369954637916,WONDER_1999_2020,2021.0
Montana,30,2014,251,1023579,24.52180046679348,WONDER_1999_2020,2021.0
Montana,30,2015,273,1032949,26.429184790342987,WONDER_1999_2020,2021.0
Montana,30,2016,268,1042520,25.706940874035986,WONDER_1999_2020,2021.0
Montana,30,2017,311,1050493,29.605147297506978,WONDER_1999_2020,2021.0
Montana,30,2018,265,1062305,24.945754750283584,WONDER_1999_2020,2021.0
Montana,30,2019,291,1068778,27.227356850533976,WONDER_1999_2020,2021.0
Montana,30,2020,300,1080577,27.76294516725786,WONDER_1999_2020,2021.0
Montana,30,2021,352,1104271,31.876233279693118,WONDER_2018_2024_single_race,2021.0
Montana,30,2022,330,1122867,29.389054981578404,WONDER_2018_2024_single_race,2021.0
Montana,30,2023,313,1132812,27.63035702305413,WONDER_2018_2024_single_race,2021.0
Montana,30,2024,320,1137233,28.13847294265995,WONDER_2018_2024_single_race,2021.0
Nebraska,31,1999,178,1704764,10.441327949205872,WONDER_1999_2020,
Nebraska,31,2000,193,1711263,11.278219654138493,WONDER_1999_2020,
Nebraska,31,2001,187,1719836,10.873129763535593,WONDER_1999_2020,
Nebraska,31,2002,201,1728292,11.629979193330756,WONDER_1999_2020,
Nebraska,31,2003,177,1738643,10.180353298520743,WONDER_1999_2020,
Nebraska,31,2004,166,1749370,9.48913037264844,WONDER_1999_2020,
Nebraska,31,2005,189,1761497,10.729510183667642,WONDER_1999_2020,
Nebraska,31,2006,202,1772693,11.395092099985728,WONDER_1999_2020,
Nebraska,31,2007,181,1783440,10.148925671735523,WONDER_1999_2020,
Nebraska,31,2008,191,1796378,10.632506076115384,WONDER_1999_2020,
Nebraska,31,2009,170,1812683,9.378363453510625,WONDER_1999_2020,
Nebraska,31,2010,193,1826341,10.567577467734667,WONDER_1999_2020,
Nebraska,31,2011,195,1842641,10.582636552643732,WONDER_1999_2020,
Nebraska,31,2012,233,1855525,12.557093006022553,WONDER_1999_2020,
Nebraska,31,2013,221,1868516,11.827567973728884,WONDER_1999_2020,
Nebraska,31,2014,252,1881503,13.39354760529215,WONDER_1999_2020,
Nebraska,31,2015,224,1896190,11.813162183114562,WONDER_1999_2020,
Nebraska,31,2016,246,1907116,12.899058054150874,WONDER_1999_2020,
Nebraska,31,2017,275,1920076,14.322349740322778,WONDER_1999_2020,
Nebraska,31,2018,271,1929268,14.046778363607338,WONDER_1999_2020,
Nebraska,31,2019,309,1934408,15.973879347066388,WONDER_1999_2020,
Nebraska,31,2020,283,1937552,14.606059605109953,WONDER_1999_2020,
Nebraska,31,2021,289,1963692,14.717175605950423,WONDER_2018_2024_single_race,
Nebraska,31,2022,308,1967923,15.651018866083682,WONDER_2018_2024_single_race,
Nebraska,31,2023,285,1978379,14.40573317852646,WONDER_2018_2024_single_race,
Nebraska,31,2024,297,2005465,14.809532951210816,WONDER_2018_2024_single_race,
Nevada,32,1999,408,1934718,21.088344657981164,WONDER_1999_2020,
Nevada,32,2000,404,1998257,20.217619655529795,WONDER_1999_2020,
Nevada,32,2001,388,2098399,18.490287118893974,WONDER_1999_2020,
Nevada,32,2002,424,2173791,19.5050950160342,WONDER_1999_2020,
Nevada,32,2003,434,2248850,19.29875269582231,WONDER_1999_2020,
Nevada,32,2004,440,2346222,18.75355358529585,WONDER_1999_2020,
Nevada,32,2005,482,2432143,19.817913667082898,WONDER_1999_2020,
Nevada,32,2006,489,2522658,19.384316066624965,WONDER_1999_2020,
Nevada,32,2007,474,2601072,18.223255642289026,WONDER_1999_2020,
Nevada,32,2008,529,2653630,19.934957021137084,WONDER_1999_2020,
Nevada,32,2009,510,2684665,18.996783583799093,WONDER_1999_2020,
Nevada,32,2010,550,2700551,20.366214154074484,WONDER_1999_2020,
Nevada,32,2011,519,2723322,19.05760684928187,WONDER_1999_2020,
Nevada,32,2012,525,2758931,19.029109463049274,WONDER_1999_2020,
Nevada,32,2013,542,2790136,19.425576387674294,WONDER_1999_2020,
Nevada,32,2014,574,2839099,20.21768173635368,WONDER_1999_2020,
Nevada,32,2015,561,2890845,19.406090606725716,WONDER_1999_2020,
Nevada,32,2016,650,2940058,22.108407385160426,WONDER_1999_2020,
Nevada,32,2017,632,2998039,21.08044625169986,WONDER_1999_2020,
Nevada,32,2018,659,3034392,21.717695011059874,WONDER_1999_2020,
Nevada,32,2019,645,3080156,20.940497818941637,WONDER_1999_2020,
Nevada,32,2020,608,3138259,19.373799294449565,WONDER_1999_2020,
Nevada,32,2021,691,3143991,21.97843441663796,WONDER_2018_2024_single_race,
Nevada,32,2022,705,3177772,22.185355022323815,WONDER_2018_2024_single_race,
Nevada,32,2023,696,3194176,21.78965717606043,WONDER_2018_2024_single_race,
Nevada,32,2024,681,3267467,20.841832526541204,WONDER_2018_2024_single_race,
New Hampshire,33,1999,138,1222014,11.292832979000242,WONDER_1999_2020,2017.0
New Hampshire,33,2000,131,1235786,10.600540870344867,WONDER_1999_2020,2017.0
New Hampshire,33,2001,167,1255517,13.301293411399447,WONDER_1999_2020,2017.0
New Hampshire,33,2002,133,1269089,10.47995845839023,WONDER_1999_2020,2017.0
New Hampshire,33,2003,158,1279840,12.345293161645206,WONDER_1999_2020,2017.0
New Hampshire,33,2004,133,1290121,10.309110540794235,WONDER_1999_2020,2017.0
New Hampshire,33,2005,163,1298492,12.553023045193962,WONDER_1999_2020,2017.0
New Hampshire,33,2006,152,1308389,11.617340102981606,WONDER_1999_2020,2017.0
New Hampshire,33,2007,159,1312540,12.113916528258185,WONDER_1999_2020,2017.0
New Hampshire,33,2008,181,1315906,13.754781876517015,WONDER_1999_2020,2017.0
New Hampshire,33,2009,166,1316102,12.613004159252094,WONDER_1999_2020,2017.0
New Hampshire,33,2010,197,1316470,14.964260484477427,WONDER_1999_2020,2017.0
New Hampshire,33,2011,199,1318194,15.09641221246645,WONDER_1999_2020,2017.0
New Hampshire,33,2012,202,1320718,15.294710907248936,WONDER_1999_2020,2017.0
New Hampshire,33,2013,185,1323459,13.978521435118127,WONDER_1999_2020,2017.0
New Hampshire,33,2014,247,1326813,18.616037075307524,WONDER_1999_2020,2017.0
New Hampshire,33,2015,228,1330608,17.135023989033584,WONDER_1999_2020,2017.0
New Hampshire,33,2016,245,1334795,18.35487846448331,WONDER_1999_2020,2017.0
New Hampshire,33,2017,267,1342795,19.88389888255467,WONDER_1999_2020,2017.0
New Hampshire,33,2018,279,1356458,20.56827413749633,WONDER_1999_2020,2017.0
New Hampshire,33,2019,255,1359711,18.753985221859644,WONDER_1999_2020,2017.0
New Hampshire,33,2020,235,1366275,17.20005123419517,WONDER_1999_2020,2017.0
New Hampshire,33,2021,224,1388992,16.126802746164124,WONDER_2018_2024_single_race,2017.0
New Hampshire,33,2022,247,1395231,17.70316169867212,WONDER_2018_2024_single_race,2017.0
New Hampshire,33,2023,224,1402054,15.97656010396176,WONDER_2018_2024_single_race,2017.0
New Hampshire,33,2024,248,1409032,17.60073582431059,WONDER_2018_2024_single_race,2017.0
New Jersey,34,1999,565,8359592,6.7587030563214086,WONDER_1999_2020,
New Jersey,34,2000,563,8414350,6.6909505784760555,WONDER_1999_2020,
New Jersey,34,2001,594,8492671,6.994265997116807,WONDER_1999_2020,
New Jersey,34,2002,554,8552643,6.477529811544806,WONDER_1999_2020,
New Jersey,34,2003,593,8601402,6.89422491821682,WONDER_1999_2020,
New Jersey,34,2004,604,8634561,6.995144281220551,WONDER_1999_2020,
New Jersey,34,2005,540,8651974,6.24135023984122,WONDER_1999_2020,
New Jersey,34,2006,589,8661679,6.800067284876293,WONDER_1999_2020,
New Jersey,34,2007,598,8677885,6.891080026988143,WONDER_1999_2020,
New Jersey,34,2008,626,8711090,7.18624190543319,WONDER_1999_2020,
New Jersey,34,2009,562,8755602,6.4187476772014085,WONDER_1999_2020,
New Jersey,34,2010,724,8791894,8.234858154568288,WONDER_1999_2020,
New Jersey,34,2011,695,8821155,7.87878684820752,WONDER_1999_2020,
New Jersey,34,2012,689,8864590,7.772497092364114,WONDER_1999_2020,
New Jersey,34,2013,760,8899339,8.539960102654815,WONDER_1999_2020,
New Jersey,34,2014,796,8938175,8.905621113929858,WONDER_1999_2020,
New Jersey,34,2015,794,8958013,8.863572758824976,WONDER_1999_2020,
New Jersey,34,2016,692,8944469,7.736624723055108,WONDER_1999_2020,
New Jersey,34,2017,799,9005644,8.872213913852246,WONDER_1999_2020,
New Jersey,34,2018,783,8908520,8.789338745380826,WONDER_1999_2020,
New Jersey,34,2019,765,8882190,8.612740776767891,WONDER_1999_2020,
New Jersey,34,2020,681,8882371,7.666871829604956,WONDER_1999_2020,
New Jersey,34,2021,692,9267130,7.467252536653743,WONDER_2018_2024_single_race,
New Jersey,34,2022,777,9261699,8.389389462991618,WONDER_2018_2024_single_race,
New Jersey,34,2023,715,9290841,7.695751116610433,WONDER_2018_2024_single_race,
New Jersey,34,2024,689,9500851,7.251981954037591,WONDER_2018_2024_single_race,
New Mexico,35,1999,320,1808082,17.69831235530247,WONDER_1999_2020,
New Mexico,35,2000,327,1819046,17.976455790562746,WONDER_1999_2020,
New Mexico,35,2001,364,1831690,19.87235831390683,WONDER_1999_2020,
New Mexico,35,2002,350,1855309,18.864782092902043,WONDER_1999_2020,
New Mexico,35,2003,348,1877574,18.534555761850132,WONDER_1999_2020,
New Mexico,35,2004,360,1903808,18.90946986250714,WONDER_1999_2020,
New Mexico,35,2005,343,1932274,17.751105692049883,WONDER_1999_2020,
New Mexico,35,2006,357,1962137,18.19444819602301,WONDER_1999_2020,
New Mexico,35,2007,404,1990070,20.30079343942675,WONDER_1999_2020,
New Mexico,35,2008,420,2010662,20.88864264605389,WONDER_1999_2020,
New Mexico,35,2009,381,2036802,18.70579467223618,WONDER_1999_2020,
New Mexico,35,2010,416,2059179,20.20222622705457,WONDER_1999_2020,
New Mexico,35,2011,423,2082224,20.314817233880696,WONDER_1999_2020,
New Mexico,35,2012,447,2085538,21.433318405130954,WONDER_1999_2020,
New Mexico,35,2013,433,2085287,20.764527856357425,WONDER_1999_2020,
New Mexico,35,2014,451,2085572,21.624762894783778,WONDER_1999_2020,
New Mexico,35,2015,506,2085109,24.26731648081707,WONDER_1999_2020,
New Mexico,35,2016,472,2081015,22.68123968351982,WONDER_1999_2020,
New Mexico,35,2017,493,2088070,23.610319577408802,WONDER_1999_2020,
New Mexico,35,2018,543,2095428,25.913560380027373,WONDER_1999_2020,
New Mexico,35,2019,517,2096829,24.656278599733213,WONDER_1999_2020,
New Mexico,35,2020,519,2106319,24.64014235260661,WONDER_1999_2020,
New Mexico,35,2021,535,2115877,25.28502365685718,WONDER_2018_2024_single_race,
New Mexico,35,2022,530,2113344,25.078737772932378,WONDER_2018_2024_single_race,
New Mexico,35,2023,489,2114371,23.127445467233517,WONDER_2018_2024_single_race,
New Mexico,35,2024,537,2130256,25.208237883146438,WONDER_2018_2024_single_race,
New York,36,1999,1207,18882725,6.3920858880272835,WONDER_1999_2020,
New York,36,2000,1144,18976457,6.028522605668698,WONDER_1999_2020,
New York,36,2001,1274,19082838,6.676155821267256,WONDER_1999_2020,
New York,36,2002,1239,19137800,6.474098381214142,WONDER_1999_2020,
New York,36,2003,1190,19175939,6.205693499546489,WONDER_1999_2020,
New York,36,2004,1199,19171567,6.254053202849825,WONDER_1999_2020,
New York,36,2005,1212,19132610,6.334734257375235,WONDER_1999_2020,
New York,36,2006,1360,19104631,7.118692844682528,WONDER_1999_2020,
New York,36,2007,1410,19132335,7.369722514267076,WONDER_1999_2020,
New York,36,2008,1440,19212436,7.495145331908978,WONDER_1999_2020,
New York,36,2009,1434,19307066,7.427332563114458,WONDER_1999_2020,
New York,36,2010,1572,19378102,8.112249589768906,WONDER_1999_2020,
New York,36,2011,1686,19465197,8.661612826214911,WONDER_1999_2020,
New York,36,2012,1731,19570261,8.845053216203912,WONDER_1999_2020,
New York,36,2013,1706,19651127,8.681435929857866,WONDER_1999_2020,
New York,36,2014,1721,19746227,8.715589059114938,WONDER_1999_2020,
New York,36,2015,1669,19795791,8.431085173610896,WONDER_1999_2020,
New York,36,2016,1700,19745289,8.609648610359667,WONDER_1999_2020,
New York,36,2017,1720,19849399,8.665249763985297,WONDER_1999_2020,
New York,36,2018,1743,19542209,8.919155454739021,WONDER_1999_2020,
New York,36,2019,1721,19453561,8.846709350539985,WONDER_1999_2020,
New York,36,2020,1665,19336776,8.610535696333246,WONDER_1999_2020,
New York,36,2021,1686,19835913,8.499734799199814,WONDER_2018_2024_single_race,
New York,36,2022,1787,19677151,9.081599262006984,WONDER_2018_2024_single_race,
New York,36,2023,1753,19571216,8.95703159170079,WONDER_2018_2024_single_race,
New York,36,2024,1733,19867248,8.722899115166832,WONDER_2018_2024_single_race,
North Carolina,37,1999,889,7949361,11.183288820321533,WONDER_1999_2020,
North Carolina,37,2000,975,8049313,12.11283497113356,WONDER_1999_2020,
North Carolina,37,2001,999,8210122,12.167906883722312,WONDER_1999_2020,
North Carolina,37,2002,989,8326201,11.87816628495997,WONDER_1999_2020,
North Carolina,37,2003,961,8422501,11.409912566350542,WONDER_1999_2020,
