State,State Code,Year,population,firearm_suicide_deaths,firearm_suicide_rate_per_100k,total_suicide_deaths,total_suicide_rate_per_100k,nonfirearm_suicide_deaths,nonfirearm_suicide_rate_per_100k,unemployment_rate,income_pc,gun_ownership,mean_rucc_2013,share_nonmetro_counties_2013,rep_vote_share_2party,permitless_year,ever_adopter,post_permitless,years_since_permitless,firearm_homicide_deaths,firearm_homicide_rate_per_100k,total_firearm_deaths,total_firearm_rate_per_100k,permit_to_purchase,waiting_period,universal_background_check,erpo_red_flag,safe_storage,stand_your_ground,dealer_license,uninsured_under65_pct,drug_overdose_rate_per_100k,share_age_under18,share_age_18_34,share_age_35_64,share_age_65plus,share_white_nonhispanic,share_black_nonhispanic,share_asian_nonhispanic,share_hispanic,poverty_rate,mental_health_provider_count,mental_health_access_population,mental_health_provider_rate_per_100k,phase3b2_demographic_poverty_complete,phase3b2_full_complete,firearm_suicide_ageadj_rate_per_100k,total_suicide_ageadj_rate_per_100k,total_firearm_ageadj_rate_per_100k,firearm_homicide_ageadj_rate_per_100k
Idaho,16,2006,1468669,145,9.872884904631336,222,15.115727233297632,77,5.242842328666296,3.391666666666667,31244.0,0.554,5.659090909090909,0.7272727272727273,0.6932273818336431,2016.0,1,0,-10.0,24.0,1.6341326738700144,180,12.255995054025108,0,0,0,0,0,0,0,,,0.2749843565840907,0.2355976738121387,0.3731589622985165,0.1162590073052539,0.8570501590215358,0.0054232778114061,0.0111624879397604,0.099065888910299,12.8,,,,True,False,10.3,15.8,12.7,1.7
Idaho,16,2007,1505105,147,9.766760458572657,223,14.81624205620206,76,5.049481597629402,2.95,32459.0,0.561,5.659090909090909,0.7272727272727273,0.6932273818336431,2016.0,1,0,-9.0,29.0,1.92677587277964,187,12.424382352061816,0,0,0,0,0,0,0,,,0.2752371429235834,0.2348515219868381,0.3727361214001681,0.1171752136894103,0.8518960471196362,0.0056142262499958,0.011536072234163,0.1031303463877935,12.1,,,,True,False,10.0,15.0,12.7,2.0
Idaho,16,2008,1534320,149,9.711142395328224,253,16.48938943636269,104,6.778247041034465,5.016666666666667,32690.0,0.543,5.659090909090909,0.7272727272727273,0.6302458980502055,2016.0,1,0,-8.0,13.0,0.8472808801293081,175,11.40570415558684,0,0,0,0,0,0,0,19.1,,0.2751947442515251,0.2342713384430888,0.3711468272589812,0.1193870900464049,0.8475624380833203,0.0057315292768131,0.0116644507012878,0.1067938891495907,12.5,,,,True,False,9.8,16.7,11.5,
Idaho,16,2009,1554439,176,11.322412780430756,304,19.55689480256221,128,8.234482022131456,9.025,31200.0,0.541,5.659090909090909,0.7272727272727273,0.6302458980502055,2016.0,1,0,-7.0,10.0,0.64331890797902,196,12.609050596388792,0,0,0,0,0,0,0,19.3,,0.2743343418429414,0.2332288368987139,0.370384428079841,0.1220523931785036,0.8435281152878948,0.0059121007643271,0.0118422144580778,0.1098904492231602,14.4,,,,True,False,11.6,20.3,12.8,
Idaho,16,2010,1567582,182,11.610237933326614,291,18.563622190099142,109,6.953384256772532,9.125,31948.0,0.523,5.659090909090909,0.7272727272727273,0.6302458980502055,2016.0,1,0,-6.0,12.0,0.7655101934061503,198,12.63091819120148,0,0,0,0,0,0,0,20.3,,0.2732656966817041,0.2314728161013938,0.3703978873732608,0.1248635998436411,0.8404216849828043,0.0057157554435917,0.0119261802990426,0.1126827634767174,15.8,,,,True,False,11.7,18.8,12.8,
Idaho,16,2011,1584985,167,10.536377315873652,281,17.728874405751473,114,7.19249708987782,8.441666666666666,33447.0,0.466,5.659090909090909,0.7272727272727273,0.6302458980502055,2016.0,1,0,-5.0,16.0,1.009473275772326,192,12.11367930926791,0,0,0,0,0,0,0,18.9,,0.2707256094096255,0.2310977265122387,0.3708139982701037,0.127362665808032,0.8374049030563605,0.006032539727636,0.0123712837219286,0.1144376890101079,16.5,,,,True,False,10.7,18.2,12.3,
Idaho,16,2012,1595728,176,11.029448627836322,299,18.73752920297193,123,7.708080575135613,7.525,34812.0,0.552,5.659090909090909,0.7272727272727273,0.6642138684357534,2016.0,1,0,-4.0,18.0,1.12801179148326,207,12.972135602057492,0,0,0,0,0,0,0,18.5,,0.2681774987400678,0.23003728396238,0.3689244316515015,0.1328607856460505,0.8347213481399389,0.0060771354282891,0.0126319167767801,0.1163387499968658,16.0,,,,True,False,11.1,19.0,13.0,
Idaho,16,2013,1612136,200,12.405901239101414,308,19.10508790821618,108,6.699186669114766,6.9,35699.0,0.542,5.659090909090909,0.7272727272727273,0.6642138684357534,2016.0,1,0,-3.0,14.0,0.8684130867370992,227,14.080697906380108,0,0,0,0,0,0,0,18.8,,0.266106258293477,0.2289012081633261,0.3674222911285087,0.1375702424146881,0.8315975734946369,0.0063219724852067,0.0127196646487165,0.1187116979455141,15.6,,,,True,False,12.4,19.2,14.1,
Idaho,16,2014,1634464,182,11.135148892848052,320,19.57828376764493,138,8.443134874796877,4.408333333333333,37107.0,0.53,5.659090909090909,0.7272727272727273,0.6642138684357534,2016.0,1,0,-2.0,21.0,1.2848248722516984,213,13.031795132838656,0,0,0,0,0,0,0,15.7,,0.2642381393797605,0.2277599576240013,0.3661121983039791,0.141889704692259,0.8291668505902722,0.0065562634570771,0.0129623226363364,0.1202517055849015,14.8,,,,True,False,11.1,20.0,13.2,1.4
Idaho,16,2015,1654930,215,12.991486044726969,359,21.69276041886968,144,8.70127437414271,3.908333333333333,38813.0,0.509,5.659090909090909,0.7272727272727273,0.6642138684357534,2016.0,1,0,-1.0,22.0,1.3293613627162475,247,14.925102572314238,0,0,0,0,0,0,0,12.8,,0.2625896470083746,0.2257345134244142,0.3656156442622583,0.1460601953049527,0.8260710247180749,0.0068156256075646,0.0135482741682762,0.1220689266707004,14.7,,,,True,False,12.8,22.1,14.7,1.3
Idaho,16,2016,1683140,215,12.773744311227825,351,20.853880247632404,136,8.080135936404579,3.7083333333333335,39653.0,0.578,5.659090909090909,0.7272727272727273,0.6831017668080558,2016.0,1,1,0.0,15.0,0.8911914635740343,242,14.377888945661086,0,0,0,0,0,0,0,11.8,,0.2601849760458398,0.2254342063029755,0.3644105374528941,0.1499702801982905,0.8226702647439936,0.0070994662323612,0.0141519751780216,0.1239749640390399,13.8,,,,True,False,12.8,21.4,14.6,
Idaho,16,2017,1716943,244,14.211304626886273,393,22.889519337566828,149,8.678214710680555,3.1833333333333336,41197.0,0.578,5.659090909090909,0.7272727272727273,0.6831017668080558,2016.0,1,1,1.0,27.0,1.5725623972374156,280,16.308054489869495,0,0,0,0,0,0,0,11.8,,0.2576038516284715,0.225281260278917,0.3633047391447359,0.1538101489478755,0.8203153608136391,0.0073533735223829,0.0143481310927598,0.1254969538019985,12.6,,,,True,False,14.2,23.2,16.4,1.7
Idaho,16,2018,1754208,250,14.251445666648424,419,23.88542293730276,169,9.633977270654336,2.875,43254.0,0.578,5.659090909090909,0.7272727272727273,0.6831017668080558,2016.0,1,1,2.0,31.0,1.7671792626644047,294,16.75970010397855,0,0,0,0,0,1,0,13.1,,0.2541158822212168,0.2248505600570339,0.3627026236535552,0.1583309340681939,0.8182133929265094,0.0074931335316725,0.01436360063432,0.1269359784660241,11.7,,,,True,False,14.0,23.9,16.6,1.8
Idaho,16,2019,1787065,223,12.478561216295995,365,20.424550869722143,142,7.945989653426148,2.8833333333333333,45880.0,0.578,5.659090909090909,0.7272727272727273,0.6831017668080558,2016.0,1,1,3.0,18.0,1.0072381250821878,255,14.26920677199766,0,0,0,0,0,1,0,12.7,12.9,0.2508028527222009,0.2243320752183048,0.3622129021608056,0.1626521698986886,0.8160178840724875,0.0076012903839535,0.0144247691046492,0.1284172651806173,11.0,,,,True,False,12.2,20.4,14.2,
Idaho,16,2020,1826913,277,15.162188894599796,419,22.93486334598309,142,7.772674451383294,5.55,49724.0,0.578,5.659090909090909,0.7272727272727273,0.6587714292507787,2016.0,1,1,4.0,26.0,1.4231657446194756,321,17.570623231648142,0,0,0,0,0,1,0,11.2,13.4,0.2478291784158774,0.227024221172641,0.3618587499290316,0.1632878504824498,0.8136340410345975,0.0076272767334535,0.0147581802894428,0.1305715591146389,10.1,,,,True,False,15.1,23.2,17.6,1.6
Idaho,16,2021,1900923,262,13.78277815566438,388,20.41113711602206,126,6.628358960357682,3.575,55603.0,0.578,5.659090909090909,0.7272727272727273,0.6587714292507787,2016.0,1,1,5.0,28.0,1.472968657857262,309,16.255261259924783,0,0,0,0,0,1,0,10.5,17.3,0.2445260724215265,0.2279100484658093,0.3615947309181625,0.1659691481945016,0.8104137442987577,0.0077601992389943,0.0150111714950484,0.1329397411237012,10.8,6227.0,1811617.0,343.726075,True,True,13.6,20.5,16.3,1.5
Idaho,16,2022,1939033,285,14.698047944516674,445,22.949583632666386,160,8.251535688149712,2.875,57034.0,0.578,5.659090909090909,0.7272727272727273,0.6587714292507787,2016.0,1,1,6.0,38.0,1.9597397259355565,338,17.431369141216265,0,0,0,0,0,1,0,9.8,17.2,0.2414623470978486,0.2283707392741548,0.3610406629844483,0.1691262506435481,0.8056430621010452,0.0081129497057808,0.0160530864851548,0.13591170905298,10.5,6249.0,1854109.0,337.035201,True,True,14.1,22.2,17.0,2.1
Idaho,16,2023,1964726,304,15.472895457178254,460,23.412933915467093,156,7.940038458288839,3.2,59201.0,0.578,5.659090909090909,0.7272727272727273,0.6587714292507787,2016.0,1,1,7.0,33.0,1.6796235200226397,356,18.119574943274536,0,0,0,0,0,1,0,10.9,17.6,0.237870106467281,0.2286961436176959,0.3602049999949267,0.1732287499200962,0.8008479434555548,0.0085144399991476,0.0167249921618245,0.1392856454344277,10.1,6439.0,1893297.0,340.094555,True,True,15.1,23.3,17.9,1.8
Idaho,16,2024,2001619,286,14.288433513071167,438,21.882286289248853,152,7.593852776177686,3.658333333333333,62323.0,0.578,5.659090909090909,0.7272727272727273,0.6587714292507787,2016.0,1,1,8.0,26.0,1.298948501188288,331,16.536613611281666,0,0,0,0,0,1,0,,14.9,0.2340340494369807,0.2298624263658568,0.3590433544046095,0.1770601697925529,0.7955564970156658,0.009050673479818,0.0174878435906133,0.142980757077146,10.4,,,,True,False,13.7,21.2,15.9,1.3
Illinois,17,1999,12359020,481,3.89189434113708,1030,8.333994119274829,549,4.442099778137749,4.425,30958.0,0.279,4.598039215686274,0.6078431372549019,0.4381998968416041,,0,0,,689.0,5.574875677845007,1209,9.782326645075424,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,3.9,8.3,9.7,5.5
Illinois,17,2000,12419293,431,3.470406890311711,1010,8.132508026020483,579,4.662101135708772,4.458333333333333,33072.0,0.286,4.598039215686274,0.6078431372549019,0.4381998968416041,,0,0,,674.0,5.427040009443372,1130,9.09874660336945,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,3.5,8.1,9.0,5.3
Illinois,17,2001,12488445,505,4.043738031436259,1151,9.216519750857692,646,5.172781719421433,5.433333333333334,34206.0,0.218,4.598039215686274,0.6078431372549019,0.4381998968416041,,0,0,,747.0,5.981529325708685,1289,10.321541232715523,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,4.1,9.2,10.2,5.8
Illinois,17,2002,12525556,466,3.720393729428059,1165,9.300984323570146,699,5.580590594142088,6.55,34520.0,0.232,4.598039215686274,0.6078431372549019,0.4381998968416041,,0,0,,728.0,5.812117242539972,1231,9.827907040613606,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,3.7,9.2,9.7,5.7
Illinois,17,2003,12556006,404,3.2175836806704297,1024,8.155459626253762,620,4.9378759455833325,6.75,35081.0,0.218,4.598039215686274,0.6078431372549019,0.4381998968416041,,0,0,,696.0,5.543163964719354,1146,9.127106183287903,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,3.2,8.0,9.0,5.4
Illinois,17,2004,12589773,387,3.0739235727284364,1039,8.252730212053864,652,5.178806639325428,6.191666666666666,36366.0,0.226,4.598039215686274,0.6078431372549019,0.4479136595044655,,0,0,,573.0,4.551313196830475,994,7.895297238480788,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,3.0,8.1,7.8,4.5
Illinois,17,2005,12609903,424,3.362436649988505,1099,8.715372354569261,675,5.352935704580757,5.733333333333333,37720.0,0.23,4.598039215686274,0.6078431372549019,0.4479136595044655,,0,0,,569.0,4.51232654208363,1019,8.080950345137468,1,1,1,0,0,0,0,,,0.25275396646588,0.237284140885144,0.3896344801383484,0.1203274125106275,0.6578701675976413,0.1467716286160171,0.0407677204178335,0.1421223462226473,12.0,,,,True,False,3.4,8.6,8.0,4.5
Illinois,17,2006,12643955,372,2.942117399184037,1016,8.035460423577907,644,5.093343024393871,4.625,40021.0,0.245,4.598039215686274,0.6078431372549019,0.4479136595044655,,0,0,,625.0,4.9430735873387714,1036,8.193638778372748,1,1,1,0,0,0,0,,,0.2505849791461612,0.2364288547373033,0.392505430460643,0.1204807356558924,0.6533856692783231,0.1461432755810978,0.0419732591582301,0.1455420396545226,12.3,,,,True,False,2.9,7.9,8.1,4.9
Illinois,17,2007,12695866,423,3.331793199455634,1119,8.81389264820533,696,5.482099448749697,5.058333333333334,42148.0,0.225,4.598039215686274,0.6078431372549019,0.4479136595044655,,0,0,,575.0,4.529033308952694,1032,8.128630217111617,1,1,1,0,0,0,0,,,0.2488951285402665,0.235838327216119,0.3937794397010806,0.1214871045425337,0.6491466592353763,0.1453002890862269,0.0432176899157568,0.1488379760781974,11.9,,,,True,False,3.3,8.6,8.1,4.5
Illinois,17,2008,12747038,438,3.4360923690664453,1209,9.484556333792996,771,6.048463964726549,6.508333333333333,43238.0,0.205,4.598039215686274,0.6078431372549019,0.3726573595544064,,0,0,,631.0,4.950169600184765,1105,8.668680520133384,1,1,1,0,0,0,0,13.9,,0.2471316081430054,0.2358541647086954,0.3938862502802612,0.1231279768680378,0.6448858158263904,0.1445025895427628,0.0442664405644668,0.1522979691438905,12.2,,,,True,False,3.4,9.3,8.6,4.9
Illinois,17,2009,12796778,402,3.141415753246638,1193,9.322659188117507,791,6.181243434870871,9.966666666666669,41088.0,0.243,4.598039215686274,0.6078431372549019,0.3726573595544064,,0,0,,628.0,4.907485306066887,1058,8.267706136654086,1,1,1,0,0,0,0,15.0,,0.2452557667250303,0.2359498148674611,0.3943876341372805,0.124406784270228,0.6407849694665328,0.1438001034322858,0.045278741258151,0.1555512645448721,13.3,,,,True,False,3.0,9.1,8.2,4.9
Illinois,17,2010,12830632,442,3.44488096923051,1190,9.27467953254368,748,5.829798563313171,10.391666666666667,42107.0,0.243,4.598039215686274,0.6078431372549019,0.3726573595544064,,0,0,,577.0,4.497050496031685,1064,8.292654640862587,1,1,1,0,0,0,0,15.6,,0.2432329169659475,0.235641781322741,0.3952729889163999,0.1258523127949115,0.6370076000916787,0.1432701662855419,0.0461938290112155,0.1584571102861001,13.8,,,,True,False,3.3,9.0,8.2,4.5
Illinois,17,2011,12869257,461,3.582180385394433,1237,9.612054526535603,776,6.02987414114117,9.766666666666667,44075.0,0.243,4.598039215686274,0.6078431372549019,0.3726573595544064,,0,0,,610.0,4.739978384144477,1114,8.656288393339258,1,1,1,0,0,0,0,14.8,,0.2403281954612,0.2361914796819945,0.3958797132672866,0.1276006115895188,0.6336774159052755,0.1428487717927727,0.0476626533889299,0.1604033711719505,14.9,,,,True,False,3.5,9.3,8.6,4.8
Illinois,17,2012,12875255,490,3.8057498667016696,1306,10.143488420229348,816,6.337738553527679,9.033333333333331,45934.0,0.266,4.598039215686274,0.6078431372549019,0.4142247660788309,,0,0,,645.0,5.009609518413422,1178,9.14933335300932,1,1,1,0,0,0,0,14.6,,0.2374825247564333,0.2363865426846166,0.3939953471800138,0.1321355853789362,0.630396793792514,0.1425115136724132,0.0491768296706154,0.1620933342958787,14.7,,,,True,False,3.7,9.8,9.1,5.1
Illinois,17,2013,12882135,496,3.8502934490284417,1332,10.339900955858637,836,6.489607506830195,9.075,46735.0,0.244,4.598039215686274,0.6078431372549019,0.4142247660788309,,0,0,,576.0,4.471308521452384,1117,8.670922948719292,1,1,1,0,0,0,0,14.6,,0.2345660132597355,0.2367435796881132,0.3928729212402606,0.1358174858118906,0.6271679019263786,0.1422404537403231,0.0507808801292332,0.1636164322202593,14.6,,,,True,False,3.6,9.9,8.6,4.6
Illinois,17,2014,12880580,533,4.138012418695431,1413,10.970002903595956,880,6.831990484900525,7.158333333333334,48536.0,0.238,4.598039215686274,0.6078431372549019,0.4142247660788309,,0,0,,614.0,4.76686608832832,1179,9.153314524656498,1,1,1,0,0,0,0,11.2,,0.2322448388151555,0.2361414609018763,0.3919704097010258,0.1396432905819422,0.6239348339123627,0.1419862620904058,0.0521132651474916,0.16540674126642,14.3,,,,True,False,4.0,10.5,9.0,4.9
Illinois,17,2015,12859995,495,3.849146131083254,1381,10.738728903082778,886,6.889582771999525,5.991666666666667,50688.0,0.238,4.598039215686274,0.6078431372549019,0.4142247660788309,,0,0,,692.0,5.38102853072649,1220,9.48678440388196,1,1,1,0,0,0,0,8.2,,0.230337432098654,0.2346350737422362,0.3916142834157133,0.1434132107433964,0.6205713500044677,0.1417271428774734,0.0534294772816333,0.1672877015343365,13.6,,,,True,False,3.7,10.3,9.5,5.5
Illinois,17,2016,12801539,506,3.9526497556270384,1432,11.186155039640155,926,7.233505284013117,5.883333333333333,51347.0,0.226,4.598039215686274,0.6078431372549019,0.4097994860928852,,0,0,,944.0,7.374113378086807,1490,11.63922556498871,1,1,1,0,0,0,0,7.5,,0.2285262532499639,0.2332598340146235,0.390575754023216,0.1476381587121964,0.6174970030483147,0.1413217256981714,0.0544904277335869,0.1692961607584462,13.0,,,,True,False,3.7,10.7,11.7,7.6
Illinois,17,2017,12802023,577,4.507100166903309,1490,11.63878552631877,913,7.131685359415461,4.958333333333333,53056.0,0.226,4.598039215686274,0.6078431372549019,0.4097994860928852,,0,0,,934.0,7.295721933947471,1543,12.052782595375746,1,1,1,0,0,0,0,7.9,,0.2266234430888341,0.2319850458899673,0.3895363487167994,0.1518551623043991,0.614375825388682,0.1408645612884061,0.0557660686879892,0.171223761678301,12.5,,,,True,False,4.3,11.2,12.1,7.6
Illinois,17,2018,12741080,573,4.4972639682036375,1498,11.757245068706892,925,7.259981100503254,4.391666666666667,56077.0,0.226,4.598039215686274,0.6078431372549019,0.4097994860928852,,0,0,,784.0,6.153324521940055,1382,10.8468041955627,1,1,1,0,0,0,0,8.1,,0.2243994394120727,0.2309168910556264,0.3881905555663408,0.1564931139659599,0.6111200668454967,0.1407220002151996,0.056763575397795,0.1732768763139025,12.1,,,,True,False,4.2,11.3,10.9,6.4
Illinois,17,2019,12671821,540,4.261423831665551,1449,11.43482061496923,909,7.173396783303678,3.975,57738.0,0.226,4.598039215686274,0.6078431372549019,0.4097994860928852,,0,0,,791.0,6.242196760828613,1367,10.787715514605202,1,1,1,1,0,0,1,8.7,20.6,0.2223733274010104,0.2300779816886618,0.3863065142728894,0.1612421766374382,0.6078566766370832,0.140740861159576,0.0577284038339872,0.1751825566349145,11.4,,,,True,False,4.0,10.9,10.8,6.6
Illinois,17,2020,12587530,543,4.313793095229961,1367,10.859954256315577,824,6.546161161085616,9.333333333333334,61579.0,0.226,4.598039215686274,0.6078431372549019,0.4134095626719308,,0,0,,1167.0,9.271080188090911,1745,13.862926245260187,1,1,1,1,0,0,1,8.4,26.5,0.2242127720350075,0.2266016141150057,0.3885930778817991,0.1605925359681877,0.5985174881210287,0.14082862778973,0.0588348951112766,0.1828134942114625,11.0,,,,True,False,4.1,10.5,14.1,9.7
Illinois,17,2021,12671469,656,5.17698461007165,1463,11.54562268983967,807,6.36863807976802,6.1000000000000005,66866.0,0.226,4.598039215686274,0.6078431372549019,0.4134095626719308,,0,0,,1292.0,10.196134323494777,1995,15.74403094069046,1,1,1,1,0,0,1,8.2,28.2,0.2214146514337347,0.2258144293662028,0.3874354845554645,0.1653354346445978,0.5951494101754392,0.1407881696679718,0.0595621118650625,0.185051289930957,12.1,46837.0,12821813.0,365.291554,True,True,4.9,11.1,16.1,10.8
Illinois,17,2022,12582032,676,5.372741064400409,1560,12.398633225539404,884,7.025892161138995,4.583333333333333,68044.0,0.226,4.598039215686274,0.6078431372549019,0.4134095626719308,,0,0,,1091.0,8.67109541606634,1798,14.290219576615286,1,1,1,1,0,0,1,7.7,29.2,0.2185648172319984,0.2259533707537129,0.3852856889667505,0.170196123047538,0.5905163763612239,0.1402994861042634,0.0613865463628425,0.1878920640690436,11.9,46125.0,12757634.0,361.548231,True,True,5.0,11.7,14.4,9.1
Illinois,17,2023,12549689,688,5.482207567056044,1597,12.7254149485298,909,7.243207381473757,4.483333333333333,71761.0,0.226,4.598039215686274,0.6078431372549019,0.4134095626719308,,0,0,,962.0,7.665528603935922,1691,13.474437494028738,1,1,1,1,0,0,1,7.3,26.9,0.2154889407027652,0.2272414289250046,0.3825552854122036,0.1747143449600265,0.5853977520947798,0.1396510702715392,0.0636005005118151,0.1909642888980521,11.6,47904.0,12692653.0,377.415187,True,True,5.1,11.9,13.5,8.1
Illinois,17,2024,12710158,651,5.121887548526147,1456,11.455404409606867,805,6.33351686108072,4.991666666666666,74522.0,0.226,4.598039215686274,0.6078431372549019,0.4134095626719308,,0,0,,872.0,6.860654289270046,1563,12.297250750148033,1,1,1,1,0,0,1,,18.9,0.2122287543553746,0.2291665453726067,0.3799052694702929,0.1786994308017256,0.5798872051787239,0.1389239221101736,0.0664796613857986,0.1938677709592595,11.5,,,,True,False,4.8,10.8,12.4,7.2
Indiana,18,1999,6044969,368,6.087706984105295,629,10.405346991853888,261,4.317640007748593,2.9250000000000003,26545.0,0.405,3.9782608695652177,0.5217391304347826,0.5800478253258193,2022.0,1,0,-23.0,271.0,4.483066827968845,680,11.249018192309244,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,6.1,10.4,11.2,4.4
Indiana,18,2000,6080485,411,6.759329231138635,684,11.249102662040938,273,4.489773430902304,3.025,28075.0,0.444,3.9782608695652177,0.5217391304347826,0.5800478253258193,2022.0,1,0,-22.0,218.0,3.585240322112463,666,10.95307364461881,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,6.8,11.3,10.9,3.5
Indiana,18,2001,6127760,411,6.707181743410317,717,11.700849902737705,306,4.993668159327388,4.175,28596.0,0.387,3.9782608695652177,0.5217391304347826,0.5800478253258193,2022.0,1,0,-21.0,290.0,4.732561327467133,729,11.896680026632897,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,6.7,11.7,11.9,4.7
Indiana,18,2002,6155967,448,7.277491903384148,744,12.085834768120105,296,4.8083428647359545,5.116666666666666,28902.0,0.408,3.9782608695652177,0.5217391304347826,0.5800478253258193,2022.0,1,0,-20.0,242.0,3.931145179953045,723,11.74470233514897,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,7.3,12.1,11.7,3.9
Indiana,18,2003,6196638,418,6.7455933362575,738,11.90968392860774,320,5.16409059235024,5.208333333333333,29445.0,0.364,3.9782608695652177,0.5217391304347826,0.5800478253258193,2022.0,1,0,-19.0,247.0,3.986032425970341,696,11.23189703836177,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,6.7,11.9,11.2,4.0
Indiana,18,2004,6233007,385,6.176793961566223,705,11.310752578971917,320,5.133958617405692,5.416666666666667,30657.0,0.391,3.9782608695652177,0.5217391304347826,0.6042347624965846,2022.0,1,0,-18.0,224.0,3.5937710321839846,639,10.251873614131991,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,6.2,11.3,10.3,3.6
Indiana,18,2005,6278616,416,6.625663999836906,747,11.8975264612456,331,5.271862461408693,5.4,31376.0,0.37,3.9782608695652177,0.5217391304347826,0.6042347624965846,2022.0,1,0,-17.0,257.0,4.093258769130012,705,11.228589230492837,0,0,0,0,0,0,1,,,0.2540341056054391,0.2309950791703139,0.391335128633444,0.1236356865908028,0.8373095280870816,0.0870905307793947,0.0131087806612157,0.0483159027403491,12.2,,,,True,False,6.6,11.8,11.2,4.1
Indiana,18,2006,6332669,442,6.979679500065455,830,13.106637975236032,388,6.126958475170579,5.016666666666667,32905.0,0.386,3.9782608695652177,0.5217391304347826,0.6042347624965846,2022.0,1,0,-16.0,264.0,4.168858343930498,742,11.7170185272592,0,0,0,1,0,1,1,,,0.2531296993416204,0.2291457835550855,0.3933793160514153,0.1243452010518787,0.8323043569780767,0.0878853766081884,0.0137597591157851,0.051219635828116,12.5,,,,True,False,6.9,13.0,11.6,4.2
Indiana,18,2007,6379599,392,6.144586830614276,794,12.445923325274832,402,6.301336494660558,4.641666666666667,33845.0,0.358,3.9782608695652177,0.5217391304347826,0.6042347624965846,2022.0,1,0,-15.0,251.0,3.934416567561692,670,10.50222749110093,0,0,0,1,0,1,1,,,0.2524271196355758,0.2277478882293385,0.3944396818671518,0.1253853102679337,0.8277592369050155,0.0885121462963424,0.0143612474702563,0.0538674922984971,12.3,,,,True,False,6.1,12.3,10.5,4.0
Indiana,18,2008,6424806,450,7.004102536325611,813,12.654078582294938,363,5.649976045969327,5.933333333333334,35270.0,0.374,3.9782608695652177,0.5217391304347826,0.4947804655462191,2022.0,1,0,-14.0,235.0,3.657697991192263,723,11.253258075029814,0,0,0,1,0,1,1,15.1,,0.2517205966997291,0.2270775179826441,0.3939401438736049,0.1272617414440218,0.8235313253038302,0.0891706302104686,0.0148678419239429,0.0562997544206004,12.9,,,,True,False,6.9,12.6,11.2,3.8
Indiana,18,2009,6459325,458,7.0905241646766495,830,12.84963986175026,372,5.759115697073611,10.158333333333331,34200.0,0.4,3.9782608695652177,0.5217391304347826,0.4947804655462191,2022.0,1,0,-13.0,245.0,3.792965983287728,735,11.378897949863182,0,0,0,1,0,1,1,16.2,,0.250455519733099,0.2269469952355702,0.3939852848401342,0.1286122001911964,0.8194549740104423,0.0897469936874209,0.015495427153766,0.058497908063149,14.4,,,,True,False,6.9,12.8,11.3,3.9
Indiana,18,2010,6483802,455,7.017487579046985,865,13.340937925001413,410,6.323450345954428,9.975,35590.0,0.391,3.9782608695652177,0.5217391304347826,0.4947804655462191,2022.0,1,0,-12.0,223.0,3.439340066214237,709,10.934942183613874,0,0,0,1,0,1,1,17.0,,0.2474661162770059,0.2280888236715214,0.3943651208424955,0.1300799392089771,0.8158496999891532,0.0903420604360387,0.0161181875104769,0.0603115478291737,15.3,,,,True,False,6.8,13.1,10.8,3.5
Indiana,18,2011,6516922,411,6.306658265972801,884,13.564685905401353,473,7.258027639428552,8.908333333333333,37681.0,0.351,3.9782608695652177,0.5217391304347826,0.4947804655462191,2022.0,1,0,-11.0,202.0,3.099622797388092,638,9.789897746205954,0,0,0,1,0,1,1,16.6,,0.245288441943317,0.2289499868641706,0.3942585683664675,0.1315030028260448,0.8128201091133193,0.0908560509522862,0.017087627030836,0.0613790042795795,15.8,,,,True,False,6.1,13.5,9.7,3.2
Indiana,18,2012,6537334,513,7.847235585637815,944,14.440137218015783,431,6.59290163237797,8.216666666666667,39148.0,0.432,3.9782608695652177,0.5217391304347826,0.5520037459732731,2022.0,1,0,-10.0,251.0,3.839485637417332,800,12.237404422047277,0,0,0,1,0,1,1,16.6,,0.2431690457642386,0.2296006716732161,0.3912770280326286,0.1359532545299167,0.8096961578095548,0.0913195353169148,0.0181499526668617,0.0624798954617546,15.5,,,,True,False,7.7,14.3,12.2,4.0
Indiana,18,2013,6570902,523,7.959333437022802,946,14.396805796220976,423,6.437472359198174,7.508333333333333,39435.0,0.406,3.9782608695652177,0.5217391304347826,0.5520037459732731,2022.0,1,0,-9.0,298.0,4.53514601191739,857,13.042349436957055,0,0,0,1,0,1,1,16.1,,0.2414511031308568,0.230283618724094,0.389023694595882,0.1392415835491671,0.8063585667390248,0.0918994329635044,0.0191020676348624,0.0637843364445972,15.8,,,,True,False,7.8,14.2,13.0,4.7
